PaymentID,LoanID,CustomerID,PaymentDate,AmountPaid,PrincipalComponent,InterestComponent,LateFee,PaymentStatus,PaymentMethod,ReceiptNumber,Currency,DaysPastDue,Channel,Notes
PM00009620,L0008338,C003170,09-12-2025,238.3,145.29,93.01,20.0,SUCCESS,CARD,R616662,EUR,30.0,BRANCH,Manual payment
PM00009621,L0005386,C007063,02/03/2025,140.64,97.33,43.31,10.0,failed,NETBANKING,R651554,EUR,5.0,MobileApp,On-time
PM00009622,L0007976,C002709,09-11-2024,58.7,46.75,11.95,0.0,Success,NETBANKING,,EUR,5.0,Online,On-time
PM00009623,L0008140,C005592,05-15-2024,161.12,91.74,69.38,20.0,SUCCESS,CASH,R781213,USD,,Online,Waiver applied
PM00009624,L0008071,C001433,"Apr 12, 2024",61.17,38.17,23.0,0.0,SUCCESS,CASH,R708473,INR,60.0,BRANCH,Auto-debit
PM00009625,L0006022,C007202,2025-04-13,162.03,128.81,33.22,50.0,Failed,CASH,R205453,USD,5.0,Partner,Waiver applied
PM00009626,L0002197,C000084,2024-02-27,110.66,71.83,38.83,50.0,Pending,WALLET,R516045,EUR,30.0,Branch,Partial payment
PM00009627,L0006731,C002257,06-Sep-2024 08:47,380.31,211.02,169.29,0.0,SUCCESS,CARD,R597544,INR,30.0,BRANCH,Waiver applied
PM00009628,L0007389,C003111,"Oct 19, 2024",87.08,45.47,41.61,0.0,failed,NETBANKING,R773301,EUR,10.0,MobileApp,Waiver applied
PM00009629,L0004771,C003639,2024/07/08 09:55:44,215.71,172.27,43.44,10.0,Pending,WALLET,R153783,USD,30.0,Branch,On-time
PM00009630,L0008743,C006111,"Nov 18, 2023",231.98,180.89,51.09,20.0,Failed,CASH,R490050,USD,0.0,Branch,Partial payment
PM00009631,L0000505,C004376,26/01/2025,,201.46,97.29,0.0,Failed,UPI,R581733,USD,0.0,BRANCH,On-time
PM00009632,L0009802,C005032,05-Jul-2024 01:15,115.41,43.94,71.47,10.0,failed,UPI,R514831,INR,5.0,Branch,On-time
PM00009633,L0007587,C002236,06/12/2023,236.49,188.29,48.2,0.0,Success,NETBANKING,R590841,EUR,0.0,BRANCH,Manual payment
PM00009634,L0001038,C002550,12-Aug-2025 14:06,250.2,146.61,103.59,50.0,Success,NETBANKING,R413587,EUR,0.0,Online,Auto-debit
PM00009635,L0001720,C004661,03/04/2025,154.82,89.51,65.31,0.0,SUCCESS,CARD,R907601,EUR,5.0,Branch,Auto-debit
PM00009636,L0004300,C000518,19/11/2024,260.53,149.06,111.47,50.0,Pending,CARD,R874013,EUR,0.0,Branch,Waiver applied
PM00009637,L0004795,C007928,06-May-2024 15:24,395.73,137.55,258.18,10.0,Success,WALLET,R282670,EUR,5.0,Online,On-time
PM00009638,L0009574,C000728,27/08/2025,230.96,135.28,95.68,0.0,Reversed,NETBANKING,R534403,USD,60.0,MobileApp,Auto-debit
PM00009639,L0007452,C006542,2025/03/29 23:01:29,319.46,242.19,77.27,0.0,Failed,WALLET,R200318,INR,0.0,Agent,Auto-debit
PM00009640,L0003516,C004971,2025/10/07 06:25:56,227.07,103.52,123.55,0.0,failed,CASH,R653364,USD,10.0,Agent,Auto-debit
PM00009641,L0005878,C001534,08/08/2024,131.4,82.89,48.51,20.0,failed,WALLET,R543274,EUR,5.0,MobileApp,Waiver applied
PM00009642,L0004146,C005460,01/10/2024,303.78,240.68,63.1,50.0,Reversed,WALLET,R458460,EUR,0.0,BRANCH,Partial payment
PM00009643,L0000976,C006154,"Nov 15, 2023",145.13,95.22,49.91,10.0,Failed,NETBANKING,R984033,USD,10.0,Agent,Waiver applied
PM00009644,L0003307,C001946,05-31-2024,190.48,96.47,94.01,0.0,Failed,WALLET,R684699,EUR,0.0,BRANCH,Manual payment
PM00009645,L0008728,C003879,"Aug 06, 2025",222.66,130.8,91.86,0.0,Pending,UPI,R804260,INR,0.0,Partner,On-time
PM00009646,L0000578,C001400,"May 21, 2024",129.79,78.46,51.33,0.0,Pending,CASH,R162215,USD,5.0,MobileApp,Auto-debit
PM00009647,L0004742,C001053,18/05/2024,201.88,153.06,48.82,50.0,Pending,CASH,R701783,INR,60.0,Partner,Auto-debit
PM00009648,L0002918,C005526,10-Feb-2024 17:12,278.53,184.46,94.07,0.0,Reversed,CASH,R380645,USD,5.0,BRANCH,Manual payment
PM00009649,L0008015,C007438,2024-06-26,378.18,291.81,86.37,10.0,Reversed,WALLET,R956237,EUR,0.0,Partner,Manual payment
PM00009650,L0005523,C002001,14/05/2025,,135.0,43.45,0.0,Reversed,CASH,R348066,USD,,Partner,Waiver applied
PM00009651,L0002892,C002377,"Dec 02, 2023",331.19,219.84,111.35,10.0,Failed,CARD,R199481,EUR,30.0,Partner,On-time
PM00009652,L0001323,C003967,23/03/2024,159.68,94.58,65.1,0.0,SUCCESS,UPI,R768136,INR,10.0,MobileApp,On-time
PM00009653,L0003719,C005417,"Nov 02, 2024",87.05,51.2,35.85,50.0,Pending,CASH,R522707,USD,0.0,Agent,Auto-debit
PM00009654,L0003546,C001668,10-Aug-2024 07:20,377.13,173.7,203.43,20.0,failed,CARD,R798659,INR,30.0,BRANCH,Auto-debit
PM00009655,L0004494,C000382,25/12/2024,216.76,111.74,105.02,20.0,Success,CASH,R834486,INR,0.0,Agent,Auto-debit
PM00009656,L0004553,C006078,"Jan 07, 2025",81538.76485610942,24.42,41.56,0.0,SUCCESS,UPI,R199214,USD,10.0,MobileApp,Auto-debit
PM00009657,L0004227,C004502,2024/05/16 03:28:25,341.09,x,131.45,50.0,SUCCESS,UPI,R437163,INR,60.0,MobileApp,On-time
PM00009658,L0002957,C002212,15-Apr-2025 05:51,190.35,109.59,80.76,20.0,Failed,CASH,R846114,EUR,0.0,Online,Waiver applied
PM00009659,L0001758,C007406,20/05/2025,235.43,84.91,150.52,0.0,SUCCESS,UPI,R992440,USD,0.0,BRANCH,Auto-debit
PM00009660,L0001703,C001865,06-Dec-2024 00:58,212.48,err,106.23,0.0,Failed,CASH,R427189,EUR,5.0,Agent,Manual payment
PM00009661,L0000634,C004173,30-Jan-2025 10:05,184.01,139.81,44.2,0.0,Reversed,CARD,R822467,USD,0.0,Branch,Waiver applied
PM00009662,L0006264,C002613,"Oct 30, 2025",382.69,301.12,81.57,50.0,Success,CASH,,USD,0.0,Agent,Partial payment
PM00009663,L0000098,C004354,2025-06-23,267.25,184.1,83.15,0.0,SUCCESS,NETBANKING,R758768,USD,10.0,MobileApp,Manual payment
PM00009664,L0004366,C001094,24-Aug-2024 16:34,0.0,0.0,0.0,10.0,SUCCESS,CARD,R647344,USD,60.0,Branch,Partial payment
PM00009665,L0003951,C003749,22/10/2025,69.8,33.22,36.58,0.0,failed,WALLET,R138869,USD,5.0,Agent,Waiver applied
PM00009666,L0007371,C003456,12-Mar-2024 04:35,20.68,16.01,4.67,10.0,SUCCESS,WALLET,R787307,USD,5.0,Agent,Auto-debit
PM00009667,L0000334,C007104,30-Jan-2024 09:48,456.52,184.19,272.33,10.0,Reversed,WALLET,R924730,EUR,0.0,MobileApp,Auto-debit
PM00009668,L0003892,C006302,05/10/2025,0.0,0.0,0.0,50.0,Success,CASH,R788541,INR,0.0,Online,Partial payment
PM00009669,L0009886,C005564,23-Jan-2024 20:52,439.73,347.32,92.41,10.0,Failed,NETBANKING,R891056,USD,30.0,Branch,Manual payment
PM00009670,L0009955,C002888,09-22-2024,194.98,61.5,133.48,20.0,Reversed,CASH,R674597,INR,0.0,BRANCH,Waiver applied
PM00009671,L0001112,C002562,12/12/2024,475.94,359.94,116.0,0.0,Reversed,CASH,R888423,USD,30.0,MobileApp,Waiver applied
PM00009672,L0007960,C006673,2025/05/25 05:32:49,36.07,15.88,20.19,50.0,failed,UPI,R774223,USD,10.0,BRANCH,Waiver applied
PM00009673,L0008679,C000550,2025-07-04,349.04,156.21,192.83,50.0,Failed,CARD,R690438,INR,0.0,BRANCH,Partial payment
PM00009674,L0009943,C007085,"May 27, 2024",363.04,x,82.05,10.0,Reversed,UPI,R772483,INR,0.0,Partner,Manual payment
PM00009675,L0001459,C006079,2025-05-02,125.0,90.53,34.47,0.0,Failed,WALLET,R207782,USD,30.0,BRANCH,On-time
PM00009676,L0003878,C006822,2025/02/14 15:35:21,184.94,95.41,89.53,10.0,failed,CASH,R943097,INR,5.0,Partner,Manual payment
PM00009677,L0005982,C003887,2025/05/30 13:18:13,53.92,18.42,35.5,0.0,SUCCESS,CARD,R731031,USD,5.0,Agent,Auto-debit
PM00009678,L0006639,C005961,2025-10-08,368.45,285.51,82.94,0.0,SUCCESS,UPI,R469152,INR,10.0,Agent,Auto-debit
PM00009679,L0008750,C002612,2023/11/08 16:14:04,294.94,121.57,173.37,0.0,Reversed,UPI,R798424,EUR,60.0,MobileApp,Waiver applied
PM00009680,L0006371,C000293,2025/08/14 06:58:08,255.33,146.74,108.59,0.0,Reversed,WALLET,R510872,INR,5.0,BRANCH,Auto-debit
PM00009681,L0002893,C002481,2025-04-23,235.3,122.29,113.01,10.0,failed,CARD,R217102,EUR,30.0,Agent,Waiver applied
PM00009682,L0001455,C000844,2024-05-29,311.44,212.93,98.51,50.0,Pending,NETBANKING,R177880,INR,0.0,Branch,Manual payment
PM00009683,L0009239,C003018,2023-12-20,301.31,132.18,169.13,0.0,Success,NETBANKING,R334421,INR,5.0,MobileApp,Partial payment
PM00009684,L0003625,C006537,2025-03-04,462.84,160.9,301.94,0.0,Reversed,WALLET,R708769,INR,0.0,BRANCH,Manual payment
PM00009685,L0007970,C000611,09/12/2024,88.46,40.39,48.07,20.0,Success,CARD,R139664,INR,30.0,Partner,Manual payment
PM00009686,L0003434,C004160,11/05/2024,218.54,134.68,83.86,0.0,failed,CASH,R562862,INR,60.0,Agent,Partial payment
PM00009687,L0005007,C004658,14-Jan-2024 09:01,204.33,143.33,61.0,0.0,SUCCESS,CASH,R340008,EUR,0.0,Agent,On-time
PM00009688,L0004853,C004065,22/08/2025,287.46,180.93,106.53,50.0,Failed,WALLET,R266027,USD,0.0,Online,Partial payment
PM00009689,L0005635,C005991,2025/08/03 02:09:10,198.58,85.57,113.01,0.0,SUCCESS,NETBANKING,R702851,USD,5.0,BRANCH,Partial payment
PM00009690,L0005869,C006932,"Nov 23, 2024",327.67,118.07,209.6,0.0,SUCCESS,CASH,R287010,EUR,60.0,Partner,Auto-debit
PM00009691,L0004590,C007285,21-Sep-2024 15:45,139.03,91.46,47.57,10.0,Pending,UPI,R118490,EUR,0.0,Online,Auto-debit
PM00009692,L0007867,C005790,"Apr 02, 2024",,99.26,159.23,0.0,Pending,WALLET,R374918,USD,0.0,Online,On-time
PM00009693,L0003692,C000856,25/06/2024,170.91,72.9,98.01,0.0,SUCCESS,NETBANKING,R750466,USD,60.0,MobileApp,On-time
PM00009694,L0008815,C003819,"Oct 16, 2025",,143.59,310.12,0.0,Success,CASH,R584816,USD,10.0,Branch,Auto-debit
PM00009695,L0004804,C006338,2024/01/27 18:04:35,318.18,228.99,89.19,0.0,Reversed,NETBANKING,R810095,INR,30.0,BRANCH,Manual payment
PM00009696,L0001809,C003975,09-14-2025,120.59,37.15,83.44,0.0,failed,WALLET,R801627,EUR,0.0,Online,On-time
PM00009697,L0005869,C005800,04-Jul-2025 01:24,291.24,180.71,110.53,0.0,Success,NETBANKING,R523438,EUR,10.0,BRANCH,Waiver applied
PM00009698,L0001220,C007459,2024/09/19 14:16:07,142.36,103.38,38.98,20.0,Success,WALLET,R817729,INR,30.0,BRANCH,Waiver applied
PM00009699,L0001528,C001309,"Nov 29, 2023",108.38,56.86,51.52,50.0,Success,WALLET,R100947,USD,30.0,MobileApp,Partial payment
PM00009700,L0005679,C002047,12-02-2024,91.58,65.1,26.48,0.0,Success,NETBANKING,R781762,EUR,30.0,MobileApp,Manual payment
PM00009701,L0009978,C002728,2024/06/18 01:27:38,276.22,92.78,183.44,0.0,SUCCESS,CARD,R108427,INR,5.0,Partner,Partial payment
PM00009702,L0001227,C000108,12-12-2023,124.02,40.06,83.96,20.0,Reversed,CARD,R878745,EUR,0.0,Agent,Partial payment
PM00009703,L0000323,C006477,2025/06/28 11:52:38,141.7,87.2,54.5,0.0,Failed,NETBANKING,R585747,USD,0.0,Partner,Auto-debit
PM00009704,L0006437,C002715,2025/05/13 01:41:49,261.32,85.76,175.56,0.0,failed,NETBANKING,R573829,INR,0.0,MobileApp,Partial payment
PM00009705,L0008813,C004446,2025/11/04 05:36:17,280.33,140.98,139.35,20.0,Failed,UPI,R233750,USD,5.0,Branch,Waiver applied
PM00009706,L0009064,C006255,"Sep 14, 2025",308.47,201.15,107.32,10.0,Success,UPI,R145261,EUR,5.0,MobileApp,On-time
PM00009707,L0001872,C004464,21-Feb-2024 17:09,329.62,190.68,138.94,0.0,Failed,WALLET,R743223,INR,5.0,Online,Partial payment
PM00009708,L0002486,C000088,2024-06-23,194.36,146.5,47.86,0.0,Success,CARD,R485045,EUR,0.0,Partner,Auto-debit
PM00009709,L0002025,C000231,"Feb 13, 2024",259.93,92.77,167.16,50.0,Success,NETBANKING,R400220,INR,0.0,MobileApp,Partial payment
PM00009710,L0002306,C003622,2025/03/06 09:31:50,172.06,111.16,60.9,0.0,Pending,WALLET,R165765,EUR,0.0,MobileApp,On-time
PM00009711,L0005282,C005269,"Feb 25, 2025",439.74,299.53,bad,0.0,Pending,WALLET,R228493,INR,30.0,Partner,On-time
PM00009712,L0000420,C006140,12/12/2024,208.97,166.99,41.98,0.0,Pending,UPI,R803951,INR,0.0,Branch,Auto-debit
PM00009713,L0003847,C002095,"Oct 30, 2025",239.6,175.78,63.82,0.0,Pending,WALLET,R472145,EUR,0.0,BRANCH,On-time
PM00009714,L0003135,C003022,2025-08-22,74.71,39.0,35.71,2415.751581803754,Pending,CASH,R973031,USD,0.0,Partner,Waiver applied
PM00009715,L0001802,C006429,2024/06/23 11:04:54,323.44,152.39,171.05,20.0,Reversed,CASH,R715529,USD,0.0,Agent,Partial payment
PM00009716,L0005615,C000084,30/03/2025,282.83,118.27,164.56,0.0,SUCCESS,WALLET,R616779,USD,0.0,Agent,Manual payment
PM00009717,L0009042,C004572,02-17-2024,92.28,31.62,60.66,0.0,Reversed,NETBANKING,R715701,EUR,5.0,BRANCH,Partial payment
PM00009718,L0007814,C007194,2024-08-17,104.36,51.4,52.96,0.0,Pending,WALLET,R475539,INR,10.0,Partner,Auto-debit
PM00009719,L0009515,C000582,2025-01-20,353.58,150.11,203.47,20.0,SUCCESS,NETBANKING,R515950,USD,0.0,Agent,Auto-debit
PM00009720,L0004903,C002556,06-Nov-2024 02:56,446.79,257.22,189.57,20.0,Pending,CASH,R971776,USD,10.0,Branch,Partial payment
PM00009721,L0001740,C003803,"Nov 16, 2023",386.9,208.57,178.33,10.0,Failed,CARD,R659731,EUR,0.0,Agent,Partial payment
PM00009722,L0005139,C006432,2025-02-21,243.66,101.75,141.91,20.0,Reversed,CARD,R575989,EUR,30.0,BRANCH,Partial payment
PM00009723,L0003115,C007508,11/03/2025,240.07,88.48,151.59,0.0,SUCCESS,WALLET,R236635,EUR,30.0,Partner,Manual payment
PM00009724,L0009216,C007085,2025-06-28,99.89,30.06,69.83,0.0,Success,UPI,R516308,INR,0.0,Branch,Waiver applied
PM00009725,L0003582,C000969,11/11/2024,359.3,118.47,240.83,10.0,Pending,UPI,R497143,EUR,0.0,Branch,On-time
PM00009726,L0008535,C007145,05-Dec-2024 06:38,342.44,166.79,175.65,0.0,Success,NETBANKING,R866038,EUR,10.0,Branch,Manual payment
PM00009727,L0007310,C001229,2023-12-27,311.24,146.64,164.6,50.0,Pending,NETBANKING,R323713,INR,0.0,BRANCH,Manual payment
PM00009728,L0003700,C002070,26-May-2024 00:42,374.94,230.14,144.8,0.0,Reversed,WALLET,R643501,USD,0.0,BRANCH,On-time
PM00009729,L0008631,C005665,2024-03-16,111.23,46.1,65.13,10.0,Pending,NETBANKING,,USD,10.0,MobileApp,Partial payment
PM00009730,L0006678,C007844,24/06/2024,358.58,286.71,71.87,0.0,Failed,,R481195,EUR,0.0,Branch,Manual payment
PM00009731,L0000046,C004332,"Dec 20, 2024",398.51,227.71,170.8,20.0,Reversed,CARD,R288390,EUR,0.0,Partner,Manual payment
PM00009732,L0009743,C004528,2025/08/01 14:25:23,416.86,269.11,147.75,10.0,Failed,NETBANKING,R460510,INR,10.0,Branch,Auto-debit
PM00009733,L0004078,C002120,20/11/2023,315.04,250.46,64.58,0.0,Reversed,CARD,R334006,EUR,0.0,BRANCH,Auto-debit
PM00009734,L0009586,C003102,2025-06-16,198.07,158.03,40.04,0.0,Success,CASH,R682334,USD,0.0,Online,On-time
PM00009735,L0001533,C000121,2024-06-25,321.62,191.91,129.71,0.0,Failed,CASH,R894935,USD,0.0,Partner,Partial payment
PM00009736,L0008040,C000585,2023/12/21 10:08:00,236.21,119.38,116.83,20.0,Success,UPI,R733911,EUR,5.0,Agent,Auto-debit
PM00009737,L0008495,C007757,2023-12-25,102.25,66.11,36.14,50.0,Failed,UPI,R743795,USD,0.0,MobileApp,Manual payment
PM00009738,L0009641,C000694,2024/01/08 01:21:12,255.71,99.46,156.25,0.0,SUCCESS,WALLET,R479407,USD,5.0,Online,Manual payment
PM00009739,L0002309,C007966,2025/07/08 14:48:16,69.62,29.06,40.56,20.0,Success,UPI,R277395,INR,5.0,BRANCH,Waiver applied
PM00009740,L0004276,C004196,2025/08/23 23:43:08,242.88,81.01,161.87,50.0,SUCCESS,NETBANKING,R638645,USD,5.0,Agent,Waiver applied
PM00009741,L0006200,C006218,07/12/2024,233.6,153.66,79.94,0.0,Success,CASH,R470231,EUR,60.0,Branch,Waiver applied
PM00009742,L0007934,C004803,24/05/2024,244.13,188.57,55.56,50.0,Reversed,CARD,R415458,USD,0.0,Online,Manual payment
PM00009743,L0004102,C002832,2024/05/20 21:46:04,214.47,72.65,141.82,0.0,failed,WALLET,,USD,60.0,Branch,Partial payment
PM00009744,L0002325,C004492,2025/04/22 15:40:01,183.85,67.13,116.72,0.0,SUCCESS,WALLET,R669214,USD,0.0,MobileApp,On-time
PM00009745,L0001989,C003557,06/05/2025,136.97,87.09,49.88,0.0,Failed,CASH,R399486,INR,10.0,Branch,Manual payment
PM00009746,L0001632,C006893,08-22-2025,0.53,0.31,0.22,10.0,Reversed,CARD,R299900,INR,0.0,Partner,Auto-debit
PM00009747,L0002588,C000972,2024/10/11 03:55:57,330.28,200.45,129.83,10.0,SUCCESS,CASH,R243298,EUR,30.0,Branch,Waiver applied
PM00009748,L0009023,C006934,15-Jul-2025 16:18,2.89,1.18,1.71,0.0,failed,WALLET,R873707,USD,2072.5620653932287,Branch,Partial payment
PM00009749,L0006724,C003583,05/02/2025,245.04,189.85,55.19,10.0,failed,WALLET,R785932,EUR,60.0,BRANCH,On-time
PM00009750,L0005507,C003982,"Jun 28, 2025",,64.16,128.06,0.0,Pending,CASH,R712700,INR,10.0,Branch,On-time
PM00009751,L0000044,C006578,13/06/2024,264.73,149.86,114.87,0.0,Reversed,UPI,R153999,INR,0.0,MobileApp,On-time
PM00009752,L0000794,C006745,2025-06-18,80.25,28.54,51.71,50.0,Pending,UPI,R924090,EUR,1361.918632787015,BRANCH,Auto-debit
PM00009753,L0004112,C001930,2024-11-29,,104.04,28.9,0.0,Failed,UPI,R457557,INR,5.0,MobileApp,Waiver applied
PM00009754,L0008658,C005341,14-Sep-2024 16:46,290.94,126.18,164.76,0.0,Success,CARD,R929910,USD,10.0,BRANCH,Waiver applied
PM00009755,L0002481,C006310,06-11-2024,195.0,154.15,40.85,50.0,Pending,UPI,R867032,EUR,30.0,Agent,Partial payment
PM00009756,L0001723,C004401,22/07/2024,471.59,241.7,229.89,10.0,Failed,UPI,R445583,USD,0.0,Online,On-time
PM00009757,L0007079,C000215,2024-10-17,35.09,21.51,13.58,0.0,Failed,CASH,R330339,INR,10.0,MobileApp,Partial payment
PM00009758,L0003127,C005806,"Aug 22, 2025",217.61,138.5,79.11,0.0,Pending,UPI,R627982,USD,0.0,MobileApp,Manual payment
PM00009759,L0009748,C006046,2024-02-06,146.93,79.06,67.87,20.0,SUCCESS,CARD,R459415,USD,0.0,Branch,Partial payment
PM00009760,L0001872,C003628,"Sep 11, 2024",39394.41388581943,55.98,29.06,0.0,Success,CASH,R888599,USD,0.0,MobileApp,Auto-debit
PM00009761,L0002880,C006648,2024/12/15 20:58:52,399.49,264.62,134.87,0.0,SUCCESS,NETBANKING,R359996,INR,10.0,Partner,Auto-debit
PM00009762,L0007790,C006274,18-Feb-2025 15:15,391.8,x,220.25,0.0,Pending,WALLET,R251824,USD,0.0,Agent,Waiver applied
PM00009763,L0003695,C006096,27-Sep-2024 06:45,109.38,53.59,55.79,20.0,Failed,WALLET,R738362,USD,-1978.9195529960662,Agent,Auto-debit
PM00009764,L0004787,C002328,17/06/2024,378.12,277.74,100.38,10.0,Pending,WALLET,R934112,USD,60.0,Online,Auto-debit
PM00009765,L0005102,C005996,12-28-2023,175.91,113.24,62.67,0.0,Pending,CARD,R863102,INR,5.0,Agent,On-time
PM00009766,L0000241,C003302,20-Apr-2025 19:06,106.66,64.33,42.33,50.0,Reversed,NETBANKING,R745747,EUR,60.0,MobileApp,Waiver applied
PM00009767,L0002230,C001347,2024-09-21,143.03,56.57,86.46,50.0,failed,CARD,R103373,INR,30.0,Partner,Auto-debit
PM00009768,L0004974,C002826,02-02-2025,,112.96,220.59,0.0,Failed,CASH,R768389,EUR,0.0,Online,Auto-debit
PM00009769,L0000815,C007540,"Nov 18, 2023",249.75,126.46,123.29,20.0,SUCCESS,CASH,R332843,INR,30.0,MobileApp,Partial payment
PM00009770,L0000734,C007802,"Mar 16, 2025",381.14,146.33,234.81,50.0,failed,CARD,R360436,EUR,0.0,Branch,Waiver applied
PM00009771,L0009648,C004185,"Jan 11, 2024",327.21,180.23,146.98,0.0,Success,CARD,R859612,EUR,0.0,BRANCH,Waiver applied
PM00009772,L0001301,C004372,2024/03/24 17:33:03,162.3,110.89,51.41,0.0,Success,UPI,R212874,INR,10.0,Branch,Auto-debit
PM00009773,L0008031,C007335,07-07-2025,307.04,213.43,93.61,0.0,Pending,UPI,R694645,EUR,30.0,BRANCH,On-time
PM00009774,L0002935,C007477,2024-12-29,535.56,361.77,173.79,20.0,SUCCESS,CARD,R542749,EUR,10.0,Branch,Partial payment
PM00009775,L0002867,C002421,2024-05-29,376.04,193.9,182.14,0.0,Failed,WALLET,R646005,INR,10.0,BRANCH,Manual payment
PM00009776,L0002706,C007869,03/08/2024,138.03,75.97,62.06,0.0,Pending,WALLET,,INR,5.0,BRANCH,Partial payment
PM00009777,L0009920,C001453,"Jul 05, 2024",331.0,183.83,147.17,10.0,Success,WALLET,R523661,EUR,0.0,Branch,Partial payment
PM00009778,L0002652,C005568,14-Apr-2025 23:33,310.74,149.48,161.26,10.0,Success,WALLET,R723227,USD,1290.5202437203232,Partner,On-time
PM00009779,L0001476,C004344,25/09/2024,0.0,0.0,0.0,50.0,Pending,NETBANKING,R762502,INR,0.0,Online,Waiver applied
PM00009780,L0008203,C001610,2024/02/02 08:49:32,242.97,145.16,97.81,0.0,SUCCESS,WALLET,R105837,INR,60.0,Branch,Partial payment
PM00009781,L0004348,C007458,05-23-2025,86.73,27.95,58.78,50.0,Pending,WALLET,R729151,USD,0.0,Agent,Partial payment
PM00009782,L0003684,C007780,10-14-2024,179.95,100.35,79.6,0.0,failed,WALLET,R585934,INR,30.0,Agent,Waiver applied
PM00009783,L0005785,C001024,"Jul 17, 2025",68.64,28.3,40.34,20.0,SUCCESS,UPI,R838451,USD,0.0,Agent,Waiver applied
PM00009784,L0008462,C001826,2024/01/04 04:55:08,30.42,17.25,13.17,0.0,failed,CARD,,USD,0.0,Partner,Waiver applied
PM00009785,L0008295,C007201,17-Feb-2025 18:50,229.21,84.5,144.71,20.0,SUCCESS,NETBANKING,R322491,INR,60.0,Partner,Partial payment
PM00009786,L0007809,C006861,2024/10/03 00:58:45,241.22,135.93,105.29,50.0,failed,WALLET,R783758,EUR,60.0,MobileApp,On-time
PM00009787,L0002169,C003464,15-Oct-2025 14:38,194.9,104.35,90.55,20.0,Pending,WALLET,R109928,INR,10.0,MobileApp,Partial payment
PM00009788,L0009771,C002511,2025-08-19,309.97,242.97,67.0,20.0,Pending,CARD,R920563,EUR,60.0,Branch,Auto-debit
PM00009789,L0004594,C005451,30/11/2023,443.69,143.66,300.03,0.0,SUCCESS,WALLET,R883572,INR,60.0,MobileApp,On-time
PM00009790,L0000872,C002822,29/12/2023,126.68,38.96,87.72,0.0,Pending,CASH,R753802,EUR,5.0,MobileApp,Auto-debit
PM00009791,L0005695,C000241,03-09-2024,199.89,130.47,69.42,50.0,SUCCESS,CARD,R166047,EUR,60.0,Agent,Manual payment
PM00009792,L0006821,C000236,08/01/2025,332.63,125.53,207.1,20.0,Reversed,NETBANKING,R945673,INR,10.0,BRANCH,Auto-debit
PM00009793,L0008971,C006788,04-02-2025,307.95,210.33,97.62,0.0,SUCCESS,CARD,R682213,USD,0.0,MobileApp,Manual payment
PM00009794,L0004460,C002208,2025-11-02,217.06,148.93,68.13,10.0,Reversed,CASH,R332353,USD,0.0,Online,On-time
PM00009795,L0006483,C004866,16-Aug-2025 05:38,259.63,182.95,76.68,10.0,Pending,NETBANKING,R393372,INR,0.0,Agent,Auto-debit
PM00009796,L0006739,C001158,"Dec 21, 2024",103.32,47.82,55.5,0.0,Reversed,CASH,R878704,USD,5.0,MobileApp,Waiver applied
PM00009797,L0000476,C006390,"Apr 18, 2025",325.3,179.15,146.15,0.0,Reversed,WALLET,R167345,EUR,60.0,Agent,Partial payment
PM00009798,L0003484,C002639,2025-09-02,357.64,215.86,141.78,20.0,Reversed,CARD,R501341,USD,5.0,Agent,Auto-debit
PM00009799,L0009483,C005597,2024-04-23,374.5,212.31,162.19,20.0,Pending,CASH,,INR,0.0,BRANCH,Waiver applied
PM00009800,L0005836,C005391,2024/08/26 15:53:01,199.82,114.67,85.15,0.0,failed,WALLET,R290141,EUR,60.0,Agent,Manual payment
PM00009801,L0001928,C003153,07-29-2025,149.13,82.07,67.06,10.0,Failed,CASH,R474344,EUR,30.0,Agent,Waiver applied
PM00009802,L0009648,C002956,"Aug 11, 2025",561.57,210.32,351.25,0.0,Success,CASH,R996615,USD,5.0,Online,Partial payment
PM00009803,L0002664,C001516,2024/06/04 22:34:43,266.37,122.39,143.98,50.0,SUCCESS,CASH,R174576,EUR,0.0,Agent,Auto-debit
PM00009804,L0001322,C000460,"Dec 03, 2024",417.54,303.36,114.18,0.0,failed,UPI,R363877,INR,10.0,Branch,Manual payment
PM00009805,L0002885,C003257,02/07/2025,211.9,69.29,142.61,0.0,failed,UPI,R400583,USD,0.0,Branch,On-time
PM00009806,L0001749,C002728,10-Jul-2024 10:10,368.23,124.46,243.77,50.0,SUCCESS,NETBANKING,R543456,INR,927.9915363820027,BRANCH,Partial payment
PM00009807,L0001835,C001764,21-Apr-2024 09:23,190.94,111.35,79.59,50.0,Failed,NETBANKING,R209501,USD,10.0,Online,Auto-debit
PM00009808,L0005724,C001533,2023-12-07,357.0,169.32,187.68,20.0,Reversed,UPI,R948598,USD,10.0,Online,Manual payment
PM00009809,L0000914,C000255,2024/04/03 11:24:40,132.24,100.15,32.09,10.0,Failed,CASH,R759053,USD,5.0,Agent,Partial payment
