Channel,City,Currency,CustomerID,Device,Discount,FraudFlag,LoanID,Merchant,PaymentMethod,ProductCategory,Quantity,Region,SKU,Timestamp,TotalAmount,TransactionID,UnitPrice
Online,Sao Paulo,AED,CUST003568,Web,0.25,true,LN001162,Noon,Card,Automotive,1,MEA,AUT-732956,2023-02-11,85203.4,TX003488,113604.54
In-Store,new york,AED,CUST000680,Android,0.19,false,LN007780,IKEA,Netbanking,Beauty,1,mea,BEA-705327,2022-06-20,34978.12,TX001293,0
Mobile,London,INR,CUST003221,Android,0.32,false,LN004468,Amazon,Neft,Home,1,Apac,HOM-200925,2024-03-07,6560.07,TX000025,9647.16
In-Store,Toronto,USD,CUST002207,Android,0.23,false,LN005444,Noon,Upi,Grocery,1,Latam,GRO-216022,2020-03-08,85830.77,TX004898,111468.53
In-Store,sao paulo,INR,CUST007757,POS,0.02,false,LN001551,Amazon,Neft,Apparel,3,apac,APP-565760,2022-10-16,271350.86,TX004993,92296.21
Mobile,Toronto,USD,CUST009822,POS,0.15,false,LN005451,Carrefour,Card,Beauty,2,latam,BEA-593499,2023-10-24,52652.98,TX003162,30972.34
In-Store,london,AED,CUST001385,iOS,0.24,false,LN005819,IKEA,Cash,Beauty,1,Mea,BEA-160428,2024-09-28,25591.46,TX006508,33672.98
Mobile,Paris,EUR,CUST007303,iOS,0,false,LN009640,Walmart,Neft,Apparel,1,emea,APP-669260,2023-02-11,125973.97,TX005664,144797.67
Mobile,Hyderabad,INR,CUST005142,Android,0.21,false,LN005085,IKEA,Netbanking,Electronics,1,Apac,ELE-279303,2024-04-23,77707.5,TX007822,98363.92
Mobile,MUMBAI,AED,CUST000820,Android,0.21,false,LN006744,Walmart,Auto-debit,Beauty,3,Mea,BEA-294613,2022-05-28,284460.84,TX000265,120025.67
In-Store,delhi,INR,CUST006820,Android,0.17,false,LN008383,Amazon,Auto-debit,Apparel,4,APAC,APP-958168,2019-07-05,270335.05,TX006097,81426.22
Online,delhi,EUR,CUST008649,Web,0.16,false,LN000651,Flipkart,Upi,Books,3,EMEA,BOO-980380,2023-06-15,269778.27,TX003652,107054.87
Online,new york,EUR,CUST004135,POS,0.34,false,LN004944,Flipkart,Neft,Books,4,emea,BOO-355864,2019-06-03,276693.5,TX003913,115147.34
Online,DOHA,INR,CUST007578,Android,0.18,false,LN008230,DMart,Netbanking,Toys,1,apac,TOY-738527,2022-06-19,183420.43,TX001361,140594.42
In-Store,CHENNAI,EUR,CUST008526,Android,0.18,false,LN002450,DMart,Upi,Beauty,3,emea,BEA-756736,2023-02-11,124716.01,TX003704,87882.38
Online,MUMBAI,USD,CUST001342,Web,0.25,false,LN007267,Flipkart,Neft,Toys,1,AMER,TOY-997536,2020-07-16,55485.26,TX003239,115000.64
In-Store,kolkata,EUR,CUST001656,POS,0.13,false,LN006702,Reliance Retail,Auto-debit,Home,1,emea,HOM-709635,2021-07-22,210008.24,TX008110,12236.78
Online,toronto,EUR,CUST008974,iOS,0.19,false,LN008468,DMart,Upi,Home,1,Emea,HOM-781494,2023-02-11,91183,TX007646,0.01
In-Store,Hyderabad,USD,CUST007346,Web,0.17,false,LN004154,Amazon,Auto-debit,NaN,2,LATAM,APP-543464,2023-06-08,153447.41,TX006623,92438.2
In-Store,Paris,USD,CUST000094,Web,0.01,false,LN007850,DMart,Neft,Books,5,amer,BOO-844017,2019-08-12,194411.64,TX001866,95786.91
In-Store,PARIS,USD,CUST006872,POS,0.3,false,LN006900,DMart,Nan,Electronics,1,latam,ELE-655912,2023-04-25,86929.13,TX003650,124184.47
Mobile,Toronto,INR,CUST001017,Android,0.06,false,LN006308,Myntra,Netbanking,Apparel,2,apac,APP-753553,2023-02-11,78476.95,TX001558,41743.06
Online,berlin,INR,CUST002610,iOS,0.27,false,LN001328,Myntra,Auto-debit,Grocery,0,APAC,GRO-178789,2021-09-21,275158.49,TX005467,94232.36
Online,dubai,USD,CUST002019,iOS,0.34,false,LN000378,Carrefour,Auto-debit,Toys,1,amer,TOY-996861,2021-03-20,52512.06,TX003985,79563.72
In-Store,PUNE,INR,CUST002996,POS,0.31,false,LN002761,BestBuy,Neft,Electronics,1,Apac,ELE-821786,2020-01-23,58978.47,TX006282,85476.04
In-Store,Pune,USD,CUST001524,iOS,0.29,false,LN009147,Flipkart,Neft,Beauty,1,LATAM,BEA-515194,2024-05-25,104659.4,TX003495,147407.6
In-Store,doha,EUR,CUST005791,Web,0.05,false,LN006609,IKEA,Netbanking,Grocery,4,Emea,GRO-771034,2021-01-24,27289.59,TX001470,7181.47
Mobile,BENGALURU,INR,CUST003864,POS,0.15,false,LN000352,Amazon,Card,Grocery,4,APAC,GRO-657800,2022-03-25,207831.56,TX004829,61126.93
Mobile,Sao Paulo,INR,CUST003803,Web,0.16,false,LN004383,Carrefour,Cash,Automotive,2,apac,AUT-177685,2024-12-03,102589.12,TX004154,61064.95
In-Store,San Francisco,USD,CUST001151,POS,0.1,false,LN001982,Myntra,Upi,Toys,4,LATAM,TOY-353585,2025-03-12,143353.04,TX007230,39820.29
Mobile,Madrid,INR,CUST007132,POS,0.31,false,LN006508,DMart,Card,Beauty,1,apac,BEA-631343,2022-06-24,41014.52,TX000376,59441.33
In-Store,San Francisco,EUR,CUST002644,Web,0.2,false,LN002999,DMart,Card,Automotive,1,EMEA,AUT-282591,2023-02-11,68899.38,TX001806,69015.82
Online,Mumbai,USD,CUST001851,Android,0.38,false,LN006833,IKEA,Upi,Toys,3,latam,TOY-726181,2023-02-11,75006.23,TX003633,18936.36
In-Store,doha,USD,CUST000305,Web,0.09,false,LN007318,Myntra,Cash,Grocery,2,AMER,GRO-358662,2020-02-29,130943.69,TX005471,71947.08
Online,bengaluru,INR,CUST001159,Android,0.11,false,LN007076,BestBuy,Neft,Electronics,2,Apac,ELE-229958,2024-12-31,65642.61,TX004356,36877.87
In-Store,bengaluru,USD,CUST008985,POS,0.33,false,LN005315,Walmart,Netbanking,Apparel,2,amer,APP-306611,2023-02-11,188353.84,TX004908,140562.57
Mobile,MUMBAI,USD,CUST009075,Web,0.18,false,LN000023,Noon,Card,Toys,1,AMER,TOY-531799,2021-09-14,13552.34,TX009272,16527.24
Mobile,paris,USD,CUST000930,POS,0.34,false,LN009756,Reliance Retail,Netbanking,Electronics,1,AMER,ELE-791613,2024-05-17,90848.32,TX003809,137648.97
Mobile,Doha,USD,CUST009037,Android,0.14,false,LN001855,DMart,Card,Home,2,latam,HOM-510909,2019-10-17,137340.74,TX005527,79849.27
Mobile,san francisco,EUR,CUST006412,Web,0.28,false,LN006336,Carrefour,Card,Books,3,EMEA,BOO-483764,2023-02-11,17521.27,TX004486,8111.7
In-Store,LONDON,INR,CUST001008,POS,0.27,false,LN005562,BestBuy,Cash,Home,1,APAC,HOM-968735,2023-02-11,14167.69,TX007825,0.01
Online,san francisco,USD,CUST007446,POS,0.11,false,LN001482,BestBuy,Netbanking,Books,2,AMER,BOO-520208,2023-04-18,22371.93,TX006362,12568.5
Mobile,Delhi,USD,CUST006248,Android,0.22,false,LN002154,Amazon,Netbanking,Toys,2,amer,TOY-179497,2019-06-01,129916.19,TX001522,147182.47
In-Store,Ahmedabad,EUR,CUST000247,POS,0.29,false,LN004739,DMart,Cash,Books,3,Emea,BOO-622285,2020-04-02,294020.71,TX004408,138037.89
In-Store,doha,AED,CUST005647,POS,0.31,false,LN004099,Walmart,Netbanking,Books,1,mea,BOO-854294,2023-02-11,87387.34,TX005020,126648.32
Online,Bengaluru,AED,CUST006406,Android,0.18,false,LN008389,BestBuy,Card,Books,1,mea,BOO-795407,2025-09-05,172221.28,TX002389,114518.72
Mobile,berlin,AED,CUST001911,Android,0.15,false,LN007591,Reliance Retail,Auto-debit,Grocery,1,mea,GRO-929221,2022-10-30,50692.81,TX009961,59638.6
In-Store,TORONTO,INR,CUST002300,POS,0.32,false,LN002302,DMart,Upi,Electronics,1,apac,ELE-885866,2021-12-06,54889.05,TX007499,80719.19
In-Store,DUBAI,INR,CUST005314,Android,0.04,false,LN000380,Amazon,Upi,Apparel,3,Apac,APP-697423,2025-06-15,150953.69,TX007660,84981.51
In-Store,doha,USD,CUST000324,Web,0.29,false,LN004520,Reliance Retail,Auto-debit,Apparel,2,AMER,APP-993719,2025-08-24,143039.33,TX008433,100731.92
Mobile,paris,INR,CUST001013,Web,0.27,false,LN000049,Reliance Retail,Cash,Books,2,APAC,BOO-992118,2023-02-11,711.59,TX009944,100437.34
Online,madrid,INR,CUST007144,POS,0.26,false,LN005929,Walmart,Netbanking,Automotive,2,apac,AUT-238770,2020-01-23,205098.3,TX005989,138579.93
Mobile,Berlin,INR,CUST005758,POS,0.09,false,LN007103,DMart,Auto-debit,Electronics,2,APAC,ELE-960768,2024-10-24,199575.99,TX009137,109657.14
In-Store,hyderabad,INR,CUST003712,POS,0.16,false,LN007760,Carrefour,Neft,Beauty,4,APAC,BEA-892625,2021-09-15,208547.37,TX008877,62067.67
In-Store,Toronto,USD,CUST006729,Web,0.38,false,LN005403,Carrefour,Neft,Electronics,3,Amer,ELE-514142,2023-02-11,46398.7,TX000637,24945.54
Online,DUBAI,INR,CUST008493,iOS,0.3,false,LN005395,Reliance Retail,Neft,Automotive,1,APAC,AUT-833389,2020-05-02,42529.42,TX000965,60756.32
Online,MADRID,USD,CUST006640,Web,0.07,false,LN008311,Flipkart,Card,Electronics,5,Latam,ELE-904543,2019-11-19,199760.21,TX006615,109704.88
Online,MUMBAI,USD,CUST004414,Web,0.17,false,LN007396,Reliance Retail,Auto-debit,Grocery,5,amer,GRO-636842,2023-07-07,14312.64,TX002982,3448.83
Mobile,Delhi,USD,CUST000370,POS,0.14,false,LN005605,IKEA,Auto-debit,Apparel,2,AMER,APP-310387,2023-09-08,207395.28,TX004064,120578.65
Online,Madrid,USD,CUST008827,iOS,0.23,false,LN001656,Noon,Neft,Home,1,amer,HOM-447395,2023-05-02,21126.88,TX002530,27437.5
In-Store,CHENNAI,EUR,CUST000350,iOS,0.11,false,LN005234,IKEA,Upi,Apparel,5,EMEA,APP-570758,2023-08-07,231869.48,TX007886,52105.5
In-Store,Ahmedabad,USD,CUST004838,POS,0.12,false,LN003326,Walmart,Upi,Toys,2,latam,TOY-444654,2021-11-11,159027.58,TX007691,129674.19
Online,doha,INR,CUST009625,POS,0.13,false,LN009717,Reliance Retail,Neft,Toys,1,Apac,TOY-736595,2023-03-29,1126.89,TX008269,1295.28
Mobile,Bengaluru,USD,CUST006332,Android,0.12,false,LN001480,Noon,Card,Books,1,amer,BOO-839288,2019-05-11,19861.43,TX005382,22569.81
In-Store,SAN FRANCISCO,USD,CUST002704,Android,0.17,false,LN000928,Myntra,Netbanking,Beauty,2,Amer,BEA-487928,2021-12-22,26034.73,TX006043,124251.87
In-Store,Toronto,USD,CUST000498,iOS,0.27,false,LN008456,Amazon,Cash,Apparel,2,AMER,APP-937461,2019-05-16,81748.24,TX004852,30731.26
Mobile,doha,INR,CUST001061,POS,0.37,false,LN002687,Amazon,Upi,Automotive,1,APAC,AUT-610629,2023-05-27,43050.79,TX006946,68334.59
Mobile,London,AED,CUST007471,iOS,0.23,false,LN004881,Flipkart,Card,Toys,4,mea,TOY-289978,2024-05-08,152226.23,TX006102,49424.1
Online,Dubai,INR,CUST007072,Android,0.21,false,LN007217,Amazon,Neft,Toys,1,APAC,TOY-703859,2023-02-11,62869.42,TX002202,79581.54
Mobile,London,INR,CUST001714,Web,0.01,false,LN008384,Carrefour,Netbanking,Electronics,1,apac,ELE-383580,2021-05-03,105097.14,TX008690,106158.73
Mobile,berlin,EUR,CUST006485,iOS,0.09,false,LN004212,BestBuy,Netbanking,Home,1,Emea,HOM-125598,2020-07-30,80299.23,TX000400,88240.91
Online,Bengaluru,INR,CUST009294,Web,0.26,false,LN001345,IKEA,Netbanking,Home,2,apac,HOM-143077,2019-02-13,77553.98,TX003648,52401.34
In-Store,mumbai,USD,CUST005106,iOS,0.06,false,LN005064,BestBuy,Auto-debit,Beauty,1,Amer,BEA-689161,2025-05-09,55388.46,TX000921,67377.5
Online,AHMEDABAD,INR,CUST009969,iOS,0.12,false,LN003808,Myntra,Auto-debit,Home,2,apac,HOM-461972,2021-07-31,52838.07,TX002489,55800.78
In-Store,Paris,AED,CUST002284,Android,0.1,false,LN002682,DMart,Netbanking,Books,1,Mea,BOO-604312,2023-02-11,41277.3,TX006391,45863.67
Online,MUMBAI,INR,CUST005149,Android,0.4,false,LN009265,Noon,Upi,Books,1,Apac,BOO-324719,2023-02-11,23308.06,TX002106,38846.76
In-Store,madrid,USD,CUST007495,Android,0.17,false,LN004422,Reliance Retail,Card,Electronics,1,AMER,ELE-113950,2019-06-30,8417.88,TX009086,10142.02
Online,Bengaluru,INR,CUST002694,iOS,0.18,false,LN000745,DMart,Cash,Beauty,1,apac,BEA-427096,2021-12-04,179009.15,TX003333,35039.82
Mobile,Pune,INR,CUST006243,iOS,0.07,false,LN000147,Carrefour,Upi,Home,1,apac,HOM-819618,2019-08-19,34236.12,TX004311,36813.03
Mobile,NEW YORK,USD,CUST009431,iOS,0.13,false,LN004013,IKEA,Cash,Automotive,1,Latam,AUT-259730,2019-01-09,87633.3,TX001384,100727.93
Online,sao paulo,USD,CUST008472,Web,0.34,false,LN002656,Amazon,Neft,Grocery,1,latam,GRO-783308,2019-11-13,38995,TX000904,59083.33
Online,new york,EUR,CUST008137,iOS,0.34,false,LN000106,Noon,Netbanking,Books,1,emea,BOO-617272,2024-10-21,198442.23,TX002809,51639.2
Mobile,Ahmedabad,AED,CUST008881,iOS,0.13,false,LN002855,Myntra,Netbanking,Automotive,1,Mea,AUT-945519,2023-09-07,129875.4,TX007275,149282.07
Online,dubai,EUR,CUST001323,Android,0.11,false,LN009185,Reliance Retail,Cash,Books,1,EMEA,BOO-662138,2024-05-26,30525.91,TX001266,34298.77
Online,chennai,USD,CUST008161,Android,0.2,false,LN000779,Reliance Retail,Netbanking,Automotive,1,AMER,AUT-126174,2023-02-11,90777.23,TX000237,113471.54
In-Store,Sao Paulo,USD,CUST008081,Web,0.11,false,LN003069,Flipkart,Auto-debit,Home,1,LATAM,HOM-478000,2021-07-16,113438.94,TX004823,127459.48
Online,Sao Paulo,AED,CUST007470,Web,0.2,false,LN002747,Flipkart,Auto-debit,Beauty,1,MEA,BEA-333059,2023-04-30,117275.51,TX009375,8844.57
In-Store,AHMEDABAD,USD,CUST005793,Android,0.3,false,LN001458,Walmart,Cash,Apparel,1,Amer,APP-273830,2025-05-16,48296.17,TX009363,0
In-Store,new york,INR,CUST009183,POS,0.16,false,LN000558,Noon,Upi,Toys,1,APAC,TOY-896566,2023-05-02,54336.85,TX001278,64686.73
Online,Doha,AED,CUST009948,iOS,0.34,false,LN008787,Reliance Retail,Cash,Electronics,1,MEA,ELE-511948,2022-11-13,78852.12,TX004448,119472.91
Mobile,Delhi,INR,CUST007048,Android,0.04,false,LN007665,Myntra,Netbanking,Books,0,Apac,BOO-261894,2023-02-11,91277.59,TX001782,95080.82
Mobile,sao paulo,AED,CUST009836,Android,0.03,false,LN008415,Carrefour,Cash,Beauty,2,mea,BEA-749307,2019-02-05,196848.25,TX000540,101468.17
In-Store,London,AED,CUST002966,iOS,0.25,false,LN008129,Noon,Neft,Beauty,1,MEA,BEA-375127,2023-02-11,37581.78,TX009298,50109.04
In-Store,mumbai,AED,CUST000203,POS,0.11,false,LN008830,Walmart,Upi,Books,3,MEA,BOO-613874,2020-11-30,75298.57,TX009481,28201.71
Mobile,Paris,EUR,CUST004508,Web,0.39,false,LN007809,Amazon,Upi,Home,1,Emea,HOM-117524,2019-01-04,67282.49,TX005736,110299.17
In-Store,Kolkata,AED,CUST009267,POS,0.19,false,LN004848,Walmart,Netbanking,Grocery,1,MEA,GRO-257769,2023-07-17,119673.11,TX003412,147744.58
In-Store,Dubai,EUR,CUST005689,POS,0.35,false,LN009588,DMart,Auto-debit,Apparel,1,Emea,APP-929681,2022-07-23,52322.55,TX007359,80496.23
In-Store,PUNE,USD,CUST007542,Web,0.21,false,LN001606,Reliance Retail,Netbanking,Home,2,latam,HOM-169672,2024-07-03,73530.96,TX005961,46538.58
Online,Doha,EUR,CUST009110,Web,0.2,false,LN004553,Flipkart,Netbanking,Grocery,3,emea,GRO-285299,2023-02-11,294139.82,TX003567,122558.26
Online,DUBAI,EUR,CUST002160,Android,0.06,false,LN003777,Noon,Upi,Home,4,emea,HOM-437529,2024-01-17,251297.83,TX009985,66834.53
In-Store,chennai,USD,CUST004298,Web,0.25,false,LN007934,Flipkart,Card,Automotive,1,Amer,AUT-649340,2020-05-16,66612.82,TX007702,88817.09
Online,new york,EUR,CUST005249,iOS,0.34,false,LN002027,Flipkart,Upi,Books,1,emea,BOO-759118,2023-02-11,52529.45,TX003163,79590.07
Mobile,Berlin,USD,CUST004762,POS,0.03,false,LN004974,Myntra,Card,Electronics,1,latam,ELE-126085,2023-02-11,175950.38,TX000998,11824.18
In-Store,Toronto,AED,CUST002676,iOS,0.31,false,LN002217,Noon,Neft,Toys,1,MEA,TOY-588838,2021-12-02,28359.27,TX004664,41100.39
Online,DOHA,USD,CUST007288,iOS,0.06,false,LN001010,Walmart,Neft,Grocery,2,latam,GRO-938392,2025-03-25,110165.1,TX003376,58598.46
Online,Mumbai,USD,CUST004615,Android,0.12,false,LN006492,BestBuy,Upi,Electronics,2,LATAM,ELE-167016,2022-12-30,83137.45,TX003619,47237.19
Online,Mumbai,INR,CUST001557,Web,0.29,false,LN003770,Flipkart,Netbanking,Grocery,3,APAC,GRO-997306,2021-12-31,276901.47,TX006354,130000.69
Online,Dubai,INR,CUST000474,POS,0.01,false,LN002546,BestBuy,Neft,Beauty,1,apac,BEA-888499,2019-02-26,79363.47,TX007523,80165.12
Online,Kolkata,INR,CUST003186,Android,0.1,false,LN000011,Amazon,Netbanking,Home,1,APAC,HOM-163043,2022-10-24,121990.21,TX001801,135544.68
Mobile,Bengaluru,USD,CUST002031,Android,0.11,false,LN007641,IKEA,Cash,Home,3,AMER,HOM-164956,2021-01-21,168784.24,TX002569,63215.07
In-Store,Hyderabad,AED,CUST000819,iOS,0.17,false,LN005979,Noon,Auto-debit,Home,3,MEA,HOM-429375,2025-09-25,86374.38,TX004057,6974
In-Store,Mumbai,USD,CUST009498,Web,0.16,false,LN002781,Amazon,Auto-debit,Beauty,2,amer,BEA-518271,2025-07-04,40451.58,TX004144,24078.32
Mobile,Sao Paulo,INR,CUST001170,POS,0.03,false,LN007192,Noon,Neft,Beauty,1,apac,BEA-821442,2023-02-11,102548.84,TX000169,95878.17
Online,hyderabad,USD,CUST000649,Web,0.05,false,LN000299,Reliance Retail,Card,Beauty,1,AMER,BEA-513869,2025-01-16,35178.85,TX004561,37030.37
In-Store,Hyderabad,EUR,CUST005628,POS,0.24,false,LN004627,Walmart,Netbanking,Toys,1,Emea,TOY-258983,2023-02-11,53392.07,TX005862,70252.73
Mobile,Ahmedabad,USD,CUST000926,Web,0.11,false,LN002567,BestBuy,Netbanking,Automotive,1,AMER,AUT-527572,2024-02-04,30906.13,TX001660,34725.99
In-Store,pune,INR,CUST005359,iOS,0.31,false,LN001357,Flipkart,Upi,Toys,1,APAC,TOY-369022,2022-04-01,57972.85,TX008018,84018.63
Mobile,chennai,EUR,CUST009432,POS,0.4,false,LN003510,DMart,Netbanking,Toys,1,emea,TOY-869878,2021-11-01,55094.66,TX000945,91824.43
In-Store,London,EUR,CUST004382,Web,0.26,false,LN003934,Reliance Retail,Cash,Home,1,EMEA,HOM-115810,2023-02-11,35718.05,TX004873,48267.63
In-Store,San Francisco,USD,CUST008030,Web,0.07,false,LN005037,Noon,Netbanking,Apparel,1,AMER,APP-795486,2020-09-04,72136.71,TX009789,77566.36
Online,LONDON,USD,CUST008172,Android,0.28,false,LN003064,Carrefour,Neft,Toys,3,Amer,TOY-967194,2022-04-06,67549.62,TX007545,31272.97
Mobile,san francisco,USD,CUST002719,Android,0.39,false,LN003382,Carrefour,Neft,Automotive,3,amer,AUT-413216,2022-04-22,121629.85,TX007955,66464.4
Mobile,madrid,INR,CUST007787,Web,0.2,false,LN005168,DMart,Cash,Apparel,1,APAC,APP-971941,2020-09-16,60527.72,TX006474,142040.71
Online,madrid,USD,CUST000278,iOS,0.18,false,LN009421,DMart,Netbanking,Apparel,1,latam,APP-627792,2020-01-24,284208.65,TX004225,80851.7
Mobile,dubai,USD,CUST000071,Android,0.3,false,LN006480,Noon,Upi,Electronics,1,LATAM,ELE-283383,2024-08-20,7572.62,TX009008,10818.03
In-Store,Bengaluru,AED,CUST006248,Web,0.24,false,LN009968,Noon,Netbanking,Grocery,1,Mea,GRO-255803,2023-12-03,56159.27,TX004037,73893.78
In-Store,London,AED,CUST006108,Android,0.34,false,LN001486,Carrefour,Upi,Beauty,1,MEA,BEA-176970,2023-02-11,12712.32,TX009248,19261.09
In-Store,madrid,USD,CUST008284,iOS,0.21,false,LN001434,Carrefour,Upi,Grocery,1,AMER,GRO-240309,2023-02-11,48175.45,TX006933,60981.58
Mobile,london,EUR,CUST009231,POS,0.2,true,LN006966,Flipkart,Card,Toys,5,emea,TOY-164597,2024-10-16,62491.35,TX000564,67581.22
In-Store,PUNE,AED,CUST003271,Android,0.01,false,LN006769,DMart,Cash,Grocery,1,mea,GRO-149749,2024-04-05,135127.01,TX001351,136491.93
In-Store,kolkata,USD,CUST000761,POS,0.21,false,LN000770,IKEA,Cash,Apparel,1,AMER,APP-732814,2019-04-16,79713.8,TX002598,17655.8
Online,Berlin,USD,CUST001558,Web,0.26,false,LN008690,Myntra,Card,Books,2,AMER,BOO-686045,2022-10-09,127778.62,TX005387,8798.06
In-Store,Bengaluru,INR,CUST001851,iOS,0.07,false,LN006833,Noon,Card,Beauty,1,APAC,BEA-884520,2021-04-11,58045.01,TX007181,62413.99
Online,Bengaluru,USD,CUST005049,Android,0.11,false,LN008220,Noon,Card,Automotive,1,LATAM,AUT-594899,2022-03-08,34051.01,TX006898,38259.56
Mobile,Chennai,INR,CUST002644,iOS,0,false,LN003386,Noon,Auto-debit,Grocery,1,APAC,GRO-703678,2023-02-11,127890.34,TX001581,127890.34
Mobile,hyderabad,EUR,CUST001596,Web,0.21,false,LN009507,IKEA,Cash,Books,2,Emea,BOO-775176,2020-04-19,4705.67,TX004969,2978.27
Online,Bengaluru,AED,CUST004304,POS,0.18,false,LN000370,Reliance Retail,Cash,Toys,1,MEA,TOY-613034,2021-02-04,46033.02,TX004832,27941.96
In-Store,San Francisco,USD,CUST008566,POS,0.24,false,LN001129,Flipkart,Upi,Toys,1,amer,TOY-566267,2023-02-20,98542.46,TX002222,79761.31
In-Store,TORONTO,INR,CUST007745,Android,0.19,false,LN009760,BestBuy,Auto-debit,Electronics,2,apac,ELE-725037,2023-02-11,233822.8,TX001457,144335.06
Online,Madrid,INR,CUST000068,iOS,0.35,false,LN000660,BestBuy,Neft,Home,2,APAC,HOM-855595,2020-05-01,76018.25,TX000747,58475.58
Online,delhi,USD,CUST006398,Web,0.27,false,LN003008,Flipkart,Neft,Electronics,1,amer,ELE-839752,2024-09-04,95324.96,TX002493,130582.14
Online,HYDERABAD,USD,CUST004289,Android,0.07,false,LN006386,Flipkart,Upi,Apparel,1,latam,APP-646455,2019-08-07,54375.11,TX003009,58467.86
Mobile,Hyderabad,INR,CUST003836,iOS,0.06,false,LN009493,BestBuy,Neft,Automotive,5,apac,AUT-891565,2021-10-27,13326.2,TX004158,86970.66
Online,NEW YORK,EUR,CUST000296,POS,0.37,false,LN008001,Walmart,Neft,Books,1,emea,BOO-494560,2025-03-17,84236.98,TX007587,133709.5
Online,MADRID,USD,CUST003554,iOS,0.14,false,LN004092,BestBuy,Cash,Electronics,2,LATAM,ELE-621531,2020-10-22,16764.48,TX004427,9746.79
In-Store,CHENNAI,AED,CUST005183,Web,0.29,false,LN007862,Noon,Neft,Grocery,1,mea,GRO-613025,2021-11-13,33088.77,TX000424,46603.9
Online,london,EUR,CUST000329,iOS,0.05,false,LN006696,IKEA,Upi,Beauty,1,emea,BEA-681975,2023-08-16,145817.4,TX001881,60228.64
In-Store,kolkata,EUR,CUST006371,Android,0.08,true,LN004535,Carrefour,Cash,Home,2,EMEA,HOM-688634,2021-06-15,248186.73,TX009242,134884.09
Online,DUBAI,USD,CUST000750,Web,0.18,false,LN000169,Carrefour,Card,Toys,1,amer,TOY-451174,2021-12-08,80419.42,TX004210,98072.46
In-Store,Dubai,USD,CUST000370,iOS,0.14,false,LN003836,Amazon,Card,Apparel,1,Latam,APP-931399,2023-02-11,191673.63,TX004876,145416.34
In-Store,MADRID,AED,CUST007755,Android,0.25,false,LN001151,Myntra,Auto-debit,Automotive,2,MEA,AUT-686339,2019-07-04,143657.87,TX004458,59060.94
Online,Sao Paulo,INR,CUST002783,Web,0.02,false,LN002088,Flipkart,Card,Books,2,Apac,BOO-268720,2019-04-20,119056.99,TX004190,60743.36
In-Store,PARIS,AED,CUST001258,POS,0.37,false,LN009404,Myntra,Auto-debit,Toys,1,Mea,TOY-192795,2023-02-11,67739.31,TX007164,107522.71
Online,DOHA,USD,CUST002616,iOS,0.4,false,LN007167,Myntra,Upi,Electronics,4,Amer,ELE-255738,2024-01-28,144947.64,TX003552,60394.85
In-Store,CHENNAI,USD,CUST000830,Android,0.07,false,LN005408,Flipkart,Card,Grocery,1,amer,GRO-470756,2023-08-20,44388.77,TX001442,47729.86
In-Store,kolkata,USD,CUST000751,POS,0.18,false,LN007159,Reliance Retail,Cash,Toys,1,LATAM,TOY-450850,2024-04-04,178774.34,TX004809,85016.25
Mobile,sao paulo,USD,CUST009198,Android,0.34,false,LN004420,Flipkart,Upi,Apparel,1,amer,APP-845312,2021-07-06,0,TX009801,112234.42
Mobile,Mumbai,AED,CUST001027,Android,0.27,false,LN009288,Carrefour,Card,Grocery,1,mea,GRO-930527,2021-06-09,96505.28,TX003990,132199.01
Online,san francisco,AED,CUST000085,iOS,0.21,false,LN001793,Flipkart,Netbanking,Beauty,1,MEA,BEA-876702,2023-07-05,3230.84,TX005849,1816.7
Mobile,DELHI,AED,CUST000987,Android,0.34,false,LN006444,Noon,Netbanking,Electronics,1,MEA,ELE-951967,2023-02-11,17908.92,TX004560,27134.72
Online,Doha,EUR,CUST003494,iOS,0.39,false,LN009819,Walmart,Cash,Beauty,2,Emea,BEA-193415,2023-02-11,63266.47,TX004879,51857.76
In-Store,DUBAI,INR,CUST006094,Web,0.1,false,LN001747,Walmart,Card,Books,3,APAC,BOO-818268,2023-02-11,20093,TX001366,7441.85
In-Store,Dubai,USD,CUST000054,iOS,0.38,false,LN009735,Flipkart,Netbanking,Home,1,Amer,HOM-266078,2023-11-25,53799.27,TX003675,86773.01
Online,ahmedabad,AED,CUST003515,POS,0.34,false,LN008847,BestBuy,Card,Toys,0,Mea,TOY-127915,2019-10-05,86435.45,TX004485,130962.81
Online,DELHI,USD,CUST006556,Android,0.34,false,LN003624,Flipkart,Auto-debit,Beauty,2,amer,BEA-244703,2022-04-10,155967.96,TX003346,136789.22
Online,PARIS,INR,CUST005728,Web,0.18,false,LN000181,Reliance Retail,Card,Grocery,1,apac,GRO-696333,2025-05-17,10279.04,TX005300,12535.41
Mobile,delhi,USD,CUST001997,iOS,0.19,false,LN005939,Walmart,Auto-debit,Electronics,3,AMER,ELE-349118,2023-02-11,100920.74,TX001044,41531.17
