LoanID,CustomerID,LoanType,PrincipalAmount,InterestRate,TermMonths,StartDate,EndDate,EMIAmount,PaymentStatus,PaymentType,LastPaymentDate,DefaultFlag
LN005680,CUST001827,Credit Line,1559315,9.73,24,2017-12-09,2019-10-08,77614.9,On-time,Auto-debit,2018-01-18,0
LN005848,CUST006928,Education,382634,17.2,48,2024-05-14,2028-03-01,13455.96,On-time,Card,2024-07-08,0
LN006158,CUST006607,Business,2102808,17.99,36,2020-02-26,2023-02-27,89935.93,Missed,Auto-debit,2020-04-01,0
LN006584,CUST008016,Personal,3958975,7.05,18,2019-04-25,2020-11-02,243202.03,On-time,Cash,2019-07-03,0
LN006587,CUST009507,Personal,3956555,13.88,36,2022-08-31,2025-09-11,155668.46,On-time,Neft,2022-12-02,0
LN007058,CUST008207,Auto,2589825,6.88,60,2016-07-19,2021-08-12,58012.08,On-time,Netbanking,2016-08-16,0
LN007247,CUST005671,Personal,822340,22.38,48,2022-12-28,2027-01-27,32468.72,On-time,Auto-debit,2023-02-09,0
LN007249,CUST005675,Personal,3417217,14.09,48,2018-01-23,2022-01-17,111315.84,On-time,Card,2018-04-25,0
LN007506,CUST007398,Auto,1447408,8.93,36,2017-06-18,2020-04-11,50976.91,On-time,Card,2017-07-22,1
LN007783,CUST009603,Personal,2600120,10.31,12,2017-10-04,2018-10-05,239016.03,On-time,Neft,2017-12-31,0
LN008388,CUST000369,Home,4300951,19.71,60,2022-03-30,2027-04-29,142325.64,Late,Cash,2022-05-15,0
LN008392,CUST008845,Home,3806992,23.88,24,2016-02-26,2018-04-07,234383.81,On-time,Upi,2016-04-25,0
LN008408,CUST009971,Auto,889094,20.06,24,2023-04-18,2025-05-20,51908.27,On-time,Neft,2023-05-16,0
LN009862,CUST003585,Home,2278659,14.48,24,2023-04-07,2025-04-06,122439.94,On-time,Neft,2023-06-10,0
LN009951,CUST008344,Home,176687,16.15,36,2016-12-26,2019-10-12,7285.88,Late,Card,2017-02-26,0
LN001320,CUST005423,Personal,3617140,15.03,84,2022-03-29,2029-01-15,88365.87,On-time,Cash,2022-05-28,0
LN001467,CUST000036,Home,4728666,17.13,60,2024-04-04,2029-02-16,146312.81,On-time,Auto-debit,2024-06-18,0
LN002108,CUST003348,Education,302285,18.48,20,2016-10-29,2019-11-09,5000,On-time,Card,2017-01-12,0
LN003105,CUST002401,Credit Line,3406418,19.73,72,2016-04-26,2022-02-08,103318.55,On-time,Cash,2016-05-21,0
LN003455,CUST002774,Home,2899934,13.29,24,2025-06-14,2027-07-18,152947.35,On-time,Auto-debit,2025-07-27,1
LN003507,CUST006019,Business,1761837,14.04,18,2017-03-02,2018-09-27,118493.33,On-time,Upi,2017-05-20,0
LN004096,CUST009505,Auto,608095,18.51,36,2023-12-14,2026-11-29,26271.39,Late,Auto-debit,2024-01-19,0
LN004337,CUST006162,Personal,4334919,6.85,48,2019-02-20,2023-02-08,115055.98,Late,Card,2019-04-20,0
LN004525,CUST008555,Personal,1514619,16.2,72,2017-03-21,2023-01-06,41483.73,On-time,Upi,2017-04-17,0
LN004626,CUST007675,Personal,301188,12.77,48,2023-04-23,2027-04-15,9479.89,On-time,Auto-debit,2023-06-08,0
LN004630,CUST006686,Home,2183875,11.1,12,2021-06-19,2022-05-14,202190.43,On-time,Neft,2021-09-03,0
LN004916,CUST006811,Credit Line,1141021,20.65,72,2025-03-13,2031-01-09,35482.58,On-time,Auto-debit,2025-04-15,0
LN006156,CUST005831,Home,1492812,10.51,48,2018-10-23,2022-08-14,44174.8,On-time,Netbanking,2019-01-09,0
LN006229,CUST000126,Auto,2092180,9.18,12,2024-07-27,2025-08-29,190353.51,On-time,Netbanking,2024-10-01,1
LN006418,CUST003293,Personal,1143873,17.36,36,2024-07-16,2027-05-10,48322.28,On-time,Cash,2024-09-08,0
LN006460,CUST004467,Personal,2441132,22.33,36,2022-04-04,2025-01-18,113234.62,Late,Upi,2022-06-27,0
LN006564,CUST004083,Auto,2260231,13.76,72,2016-01-04,2021-12-22,57309.41,On-time,Neft,2016-02-17,0
LN006829,CUST004325,Home,3004332,13.33,84,2018-03-24,2025-03-17,69138.98,Late,Card,2018-05-09,0
LN007370,CUST003000,Business,642964,15.85,60,2016-07-12,2021-06-25,19208.55,On-time,Cash,2016-10-06,0
LN007388,CUST005572,Personal,1296555,17.17,36,2018-11-13,2021-12-19,54566.96,On-time,Netbanking,2019-02-14,0
LN007784,CUST003066,Home,783268,18.85,60,2018-12-21,2023-11-29,25358.3,On-time,Neft,2019-02-19,0
LN008520,CUST005811,Auto,4763187,8.83,24,2025-08-20,2027-09-15,233515.24,Late,Card,2025-09-23,0
LN008601,CUST009128,Personal,1848457,6.69,24,2022-09-14,2024-08-12,87324.19,On-time,Card,2022-10-26,0
LN009539,CUST004623,Personal,681032,10.48,48,2025-04-06,2029-02-15,20135.85,On-time,Card,2025-05-29,0
LN009878,CUST007591,Personal,2466045,12.45,36,2016-09-01,2019-10-10,94086.47,Late,Cash,2016-10-17,0
LN009950,CUST004946,Education,737500,14.45,36,2016-10-07,2019-10-28,29366.84,Late,Card,2016-11-10,1
LN000576,CUST004988,Home,2389850,9.28,18,2022-09-30,2024-03-20,151250.95,On-time,Cash,2022-11-29,0
LN000586,CUST008637,Credit Line,2545655,21.67,48,2019-11-26,2023-10-18,99004.77,On-time,Auto-debit,2020-01-27,0
LN000683,CUST005535,Personal,489334,9.8,48,2016-09-12,2020-09-12,14190.69,On-time,Upi,2016-12-15,0
LN000999,CUST005945,Education,4902742,11.44,48,2019-08-08,2023-06-10,148879.93,On-time,Card,2019-10-01,0
LN001169,CUST004138,Education,2041746,10.05,36,2025-03-28,2028-04-20,73814.79,On-time,Auto-debit,2025-06-10,0
LN001508,CUST009475,Personal,4190200,11.42,60,2016-05-08,2021-04-14,109713.4,On-time,Cash,2016-06-17,0
LN001640,CUST006182,Business,3012423,9.74,18,2017-06-19,2018-10-14,191807.67,Late,Card,2017-08-18,0
LN001908,CUST003147,Auto,3486776,6.66,24,2021-11-18,2023-10-22,164633.94,On-time,Upi,2022-01-22,0
LN002001,CUST000902,Credit Line,735283,14.09,72,2019-11-10,2025-11-22,18845.71,On-time,Cash,2019-12-19,0
LN002635,CUST009986,Home,512478,13.85,72,2016-03-18,2021-12-20,13032.6,Late,Auto-debit,2016-04-14,0
LN002828,CUST009346,Home,975460,21.31,48,2016-07-31,2020-08-19,37644.63,Late,Netbanking,2016-10-10,0
LN003415,CUST008429,Personal,3239499,15.17,18,2022-03-28,2023-10-29,220924.83,On-time,Card,2022-06-11,0
LN003576,CUST007827,Auto,4516915,7.74,48,2016-10-29,2020-12-01,123236.5,On-time,Auto-debit,2016-11-30,0
LN003734,CUST006668,Education,2273112,19.86,48,2017-10-22,2021-08-25,84976.5,On-time,Netbanking,2017-12-13,0
LN004117,CUST000449,Auto,718643,8.09,60,2025-01-16,2030-01-23,16822.23,Missed,Auto-debit,2025-02-25,0
LN004586,CUST009058,Credit Line,4508211,9.14,36,2019-01-16,2022-02-26,159565.62,On-time,Upi,2019-04-18,0
LN004731,CUST002070,Education,2390555,6.63,36,2021-11-22,2024-11-11,79612.12,On-time,Upi,2022-02-05,0
LN004910,CUST009029,Home,3253974,9.89,36,2020-05-14,2023-03-24,117206.34,On-time,Cash,2020-07-26,0
LN005227,CUST004339,Auto,4845149,12.53,48,2021-06-18,2025-04-17,151532.03,On-time,Card,2021-07-28,0
LN005417,CUST001166,Credit Line,2339643,14.65,36,2021-04-28,2024-04-16,93553.22,Late,Neft,2021-06-06,1
LN005485,CUST003790,Auto,4404445,14.35,84,2020-04-09,2027-03-03,105103.69,On-time,Card,2020-05-30,0
LN005695,CUST002167,Home,10000,12.64,60,2022-06-22,2027-05-16,115092.64,On-time,Card,2022-07-23,0
LN005739,CUST002892,Personal,3683230,22.46,24,2021-01-03,2023-01-10,222405.7,Late,Upi,2021-02-28,0
LN005794,CUST001247,Personal,1099120,7.44,24,2016-01-14,2017-12-03,52611.21,On-time,Netbanking,2016-03-10,0
LN005827,CUST005009,Auto,3144216,16.52,24,2019-05-12,2021-03-21,174294.37,On-time,Cash,2019-08-12,0
LN005914,CUST002038,Personal,4753950,21.96,60,2021-02-28,2026-03-04,166229.78,On-time,Card,2021-04-29,0
LN005956,CUST007471,Home,50073,21.65,60,2022-02-25,2027-03-24,1737.95,Late,Neft,2022-04-04,0
LN006007,CUST001451,Home,4453520,13.58,60,2024-02-23,2029-03-02,124624.33,On-time,Netbanking,2024-05-21,0
LN006141,CUST009041,Auto,1886153,20,36,2017-04-15,2020-04-21,85070.74,On-time,Cash,2017-07-06,0
LN006402,CUST005415,Auto,2515822,15.22,48,2019-05-17,2023-05-24,84321.97,On-time,Netbanking,2019-06-23,0
LN006408,CUST004545,Personal,4989236,11.61,48,2018-11-22,2022-11-18,152213.27,On-time,Netbanking,2019-01-15,0
LN006507,CUST007761,Home,4589004,15.32,72,2022-11-22,2028-09-12,122322.45,Late,Netbanking,2023-01-03,0
LN006621,CUST004077,Home,4352326,12.01,72,2021-09-18,2027-08-05,104008.5,On-time,Netbanking,2021-11-01,0
LN006777,CUST009903,Home,2628752,18.14,60,2017-07-09,2022-05-10,83550.5,On-time,Auto-debit,2017-08-17,0
LN006848,CUST006660,Personal,726311,19.4,36,2024-08-31,2027-07-29,31917.33,Late,Auto-debit,2024-11-01,0
LN006862,CUST005244,Auto,1742843,10.77,24,2019-01-12,2020-11-14,88260.47,On-time,Neft,2019-04-16,0
LN007265,CUST004052,Personal,579132,13.37,36,2025-04-09,2028-05-22,22539.5,On-time,Null,2025-06-23,0
LN008104,CUST004995,Auto,2432289,22.5,60,2023-12-28,2028-10-07,86143.57,On-time,Auto-debit,2024-03-05,0
LN008175,CUST003313,Personal,2961857,10.35,60,2022-11-16,2027-09-25,74910.3,On-time,Neft,2023-01-07,0
LN008246,CUST009319,Personal,661178,22,84,2021-01-27,2027-12-22,19992.76,On-time,Card,2021-03-19,0
LN008570,CUST005242,Auto,293472,7.05,24,2022-04-05,2024-04-24,13952.15,On-time,Upi,2022-06-13,0
LN008805,CUST007139,Auto,3745932,20.33,48,2022-10-18,2026-09-28,141502.58,On-time,Card,2022-12-22,0
LN009003,CUST000945,Business,3909588,11.03,48,2018-02-09,2022-03-12,117385.38,On-time,Card,2018-05-04,1
LN009390,CUST007913,Home,1196859,21.68,36,2016-01-28,2019-01-02,54869.34,Late,Netbanking,2016-02-25,0
LN009406,CUST000421,Personal,1995618,10.79,48,2016-02-04,2019-12-30,59519.31,On-time,Netbanking,2016-03-10,0
LN009503,CUST001894,Auto,4659403,23.67,1,2020-02-19,2022-04-06,286048.52,Late,Upi,2020-05-04,0
LN009967,CUST000405,Personal,857736,23.41,36,2016-05-08,2019-03-16,40559,On-time,Cash,2016-07-17,0
LN000124,CUST004502,Auto,2298921,11.16,36,2024-02-14,2027-02-03,85238.88,Missed,Neft,2024-05-01,0
LN000209,CUST001677,Home,1589284,15.68,48,2020-02-20,2024-01-13,53876.73,On-time,Upi,2020-03-28,0
LN000250,CUST009414,Personal,605456,21.18,36,2020-09-24,2023-09-23,27504.52,On-time,Cash,2020-10-29,0
LN000273,CUST004446,Auto,4722633,14.94,36,2021-08-21,2024-08-16,189981.03,On-time,Auto-debit,2021-10-29,0
LN000468,CUST001615,Auto,1434110,16.52,48,2018-05-17,2022-03-16,49620.21,On-time,Neft,2018-06-26,0
LN000579,CUST002666,Personal,3520992,22.43,18,2017-04-26,2018-12-08,261423.88,On-time,Upi,2017-07-28,0
LN000603,CUST002017,Home,2957578,20,24,2021-04-17,2023-04-30,162346.39,Missed,Auto-debit,2021-06-03,0
LN000753,CUST007902,Credit Line,2279235,10.17,18,2018-01-10,2019-08-14,145940.68,On-time,Netbanking,2018-04-08,0
LN001280,CUST003004,Auto,1138447,10.06,72,2016-07-08,2022-06-14,25355.74,Late,Netbanking,2016-10-10,0
LN001559,CUST000466,Business,3371761,7.37,60,2022-02-20,2026-12-31,76904.25,On-time,Netbanking,2022-05-07,0
LN001573,CUST009038,Personal,231870,12.03,18,2017-11-06,2019-06-17,15206.16,On-time,Netbanking,2017-12-03,0
LN001958,CUST007021,Personal,2771933,16.83,60,2024-08-14,2029-07-03,85075.24,Late,Netbanking,2024-10-19,0
LN002505,CUST006160,Personal,57614,9.12,12,2019-01-15,2020-02-03,5239.03,On-time,Neft,2019-03-23,0
LN002716,CUST009674,Personal,4959609,0.5,60,2018-07-03,2023-04-15,121841.06,On-time,Cash,2018-08-08,0
LN003777,CUST002160,Business,4852218,11.35,60,2022-05-22,2027-06-10,126764.2,On-time,Netbanking,2022-07-04,0
LN003845,CUST004622,Auto,2701907,11.43,18,2024-10-26,2026-03-06,175841.61,On-time,Netbanking,2025-01-22,0
LN003890,CUST009390,Home,2674206,15.5,36,2019-12-28,2023-01-30,108825.33,On-time,Neft,2020-03-04,0
LN004161,CUST009357,Credit Line,3951178,20,36,2024-10-17,2027-09-19,176035.96,Late,Netbanking,2024-11-12,0
LN004292,CUST000408,Personal,488822,12.18,36,2024-12-28,2027-11-21,18539.93,On-time,Netbanking,2025-02-26,0
LN004390,CUST005610,Personal,4648952,0.5,48,2023-05-21,2027-06-18,138267.58,On-time,Cash,2023-06-27,0
LN004458,CUST004697,Education,1423106,20.14,12,2024-05-23,2025-05-27,142476.63,On-time,Cash,2024-08-09,0
LN004789,CUST000452,Personal,4062182,17.93,48,2017-12-13,2022-01-06,145324.56,Late,Cash,2018-02-14,0
LN004818,CUST005443,Credit Line,637710,20,24,2021-03-31,2023-03-27,32725.15,On-time,Auto-debit,2021-05-14,0
LN005047,CUST009819,Personal,1481727,20.18,72,2016-03-09,2021-12-10,45497.25,On-time,Netbanking,2016-04-14,0
LN005448,CUST003161,Auto,4214336,11.38,72,2020-03-19,2026-03-29,98498.4,On-time,Card,2020-05-04,0
LN005760,CUST008776,Personal,500,20,72,2019-01-17,2025-02-03,44900.42,On-time,Card,2019-03-17,0
LN005926,CUST000851,Personal,1176694,20,24,2022-10-28,2024-12-10,66443.99,On-time,Neft,2022-11-27,0
LN005955,CUST003142,Home,763881,13.15,36,2023-01-02,2025-10-22,29589.78,Late,Upi,2023-02-23,0
LN005964,CUST005949,Personal,4645074,18.64,48,2023-11-04,2027-11-02,168925.86,On-time,Card,2024-01-06,0
LN006411,CUST002161,Auto,3099323,16.37,60,2016-03-08,2021-01-08,93935.31,Late,Neft,2016-06-08,0
LN006622,CUST001814,Home,3479699,14.5,72,2016-10-17,2022-11-01,90375.52,On-time,Neft,2017-01-03,0
LN006701,CUST001685,Personal,955034,23.79,24,2019-08-12,2021-06-03,58726.63,On-time,Cash,2019-10-13,0
LN006786,CUST005296,Missing,4423103,23.45,36,2019-04-24,2022-05-19,209298.78,On-time,Auto-debit,2019-07-06,0
LN006868,CUST000786,Auto,239272,8.12,36,2017-12-10,2021-01-12,8265.52,Late,Cash,2018-01-15,0
LN006965,CUST006922,Personal,2026508,7.28,60,2023-05-31,2028-04-28,46069.28,On-time,Card,2023-08-22,0
LN007448,CUST004178,Personal,2774569,20.84,36,2019-10-01,2022-10-16,125256.38,Late,Upi,2019-11-14,0
LN007508,CUST008842,Credit Line,413555,16.84,36,2018-11-07,2021-11-14,17291.19,On-time,Card,2019-01-13,0
LN007751,CUST004745,Personal,2487862,8.97,48,2021-05-06,2025-03-16,70427.23,Late,Cash,2021-06-11,0
LN007841,CUST007430,Personal,306139,15.7,36,2016-01-19,2018-11-10,12509.18,On-time,Neft,2016-03-20,0
LN008037,CUST007929,Auto,345476,7.56,36,2019-08-23,2022-08-24,11773.05,Missed,Netbanking,2019-11-21,0
LN008087,CUST009366,Personal,791901,10.6,24,2016-01-08,2018-02-22,39991,On-time,Upi,2016-02-13,0
LN008181,CUST000818,Personal,2807041,21.37,36,2017-12-17,2020-11-29,127962.08,On-time,Cash,2018-02-10,0
LN008194,CUST001367,Home,808640,19.41,72,2023-12-01,2029-11-09,24310.86,Missed,Card,2024-01-13,0
LN008352,CUST001199,Home,1925349,15.98,48,2016-03-19,2020-02-23,65750.67,On-time,Neft,2016-05-06,0
LN008981,CUST008310,Business,1905743,19.05,60,2016-10-10,2021-09-11,62016.05,Late,Card,2017-01-07,0
LN009042,CUST006565,Credit Line,153702,23.54,36,2016-12-28,2019-12-19,7284.62,Missed,Card,2017-02-09,1
LN009115,CUST000891,Auto,3343770,20.57,48,2023-12-23,2027-11-30,126979.67,On-time,Card,2024-02-05,0
LN009646,CUST007222,Personal,3507331,12.19,60,2025-02-16,2030-03-15,94084.15,Late,Upi,2025-04-14,0
LN009686,CUST000995,Nan,1687942,11.99,36,2025-05-28,2028-05-17,63752.63,On-time,Auto-debit,2025-06-22,0
LN009737,CUST004226,Personal,2377985,7.48,60,2017-08-16,2022-06-01,54455.86,On-time,Upi,2017-10-20,0
LN009907,CUST000348,Home,4888429,18.37,24,2022-05-20,2024-05-11,5000,On-time,Upi,2022-07-15,0
LN000218,CUST009947,Personal,455002,22.44,60,2021-03-09,2026-04-03,16091.9,On-time,Auto-debit,2021-05-23,0
LN000344,CUST007390,Home,3089702,15.15,60,2017-06-01,2022-03-11,90502.52,On-time,Auto-debit,2017-08-17,0
LN000525,CUST007291,Credit Line,393230,20.02,36,2019-07-27,2022-07-09,17483.44,Missed,Card,2019-10-19,1
LN000705,CUST003403,Home,1351166,13.42,24,2023-09-07,2025-08-15,71409.12,On-time,Card,2023-10-11,0
LN004802,CUST002839,Personal,3043765,17.54,48,2018-05-12,2022-04-18,107901.47,On-time,Neft,2018-07-25,0
LN001119,CUST009633,Personal,1019870,20,20,2020-04-27,2023-04-12,41188.58,Late,Netbanking,2020-07-28,0
LN001247,CUST008756,Personal,3560224,17.97,18,2018-02-12,2019-08-07,251104.58,On-time,Upi,2018-04-01,0
LN001815,CUST003122,Business,2366717,19.72,24,2024-12-18,2027-01-10,137506.26,On-time,Neft,2025-02-04,0
LN001993,CUST006844,Personal,4945971,12,36,2022-10-04,2025-10-23,186847.79,On-time,Upi,2022-12-15,0
LN002038,CUST001138,Business,4372255,11.82,48,2024-07-24,2028-06-12,134155.36,On-time,Cash,2024-09-01,0
LN002521,CUST009766,Business,1192214,11.12,12,2017-10-30,2018-11-30,110399.02,On-time,Cash,2017-11-25,0
LN002728,CUST008079,Home,99632,15.06,48,2020-07-21,2024-08-21,3326.05,On-time,Upi,2020-08-17,0
LN003072,CUST008194,Personal,3719496,23.52,60,2023-07-02,2028-04-13,134893.72,On-time,Card,2023-08-26,0
LN003441,CUST004675,Personal,3273436,7.89,48,2020-03-07,2023-12-31,89719.43,On-time,Netbanking,2020-06-07,0
LN003840,CUST003725,Personal,2939685,14.39,60,2020-03-19,2025-03-14,84246.47,On-time,Upi,2020-04-23,1
LN003884,CUST006375,Home,2116235,18.81,48,2018-01-17,2022-01-04,77260.21,On-time,Upi,2018-04-20,1
LN004152,CUST003259,Personal,2172889,9.99,72,2020-02-01,2025-11-15,48268.31,On-time,Card,2020-05-05,0
LN004251,CUST001041,Personal,2208035,14.19,48,2022-01-07,2025-10-23,72110.74,On-time,Auto-debit,2022-03-08,0
LN004282,CUST007070,Home,3140320,23.17,48,2016-06-25,2020-05-21,126057.68,On-time,Upi,2016-09-07,0
LN004933,CUST000663,Personal,1201148,17.41,36,2018-03-14,2021-03-28,50791.88,On-time,Netbanking,2018-05-26,0
LN004982,CUST009221,Personal,468660,21.05,24,2018-12-28,2020-12-06,27748.58,On-time,Neft,2019-02-27,0
LN005126,CUST002976,Home,1240562,11.91,36,2017-11-18,2020-12-16,46772.63,On-time,Upi,2018-01-22,0
LN005840,CUST007813,Auto,4513319,12.67,48,2019-03-11,2023-01-17,141680.61,On-time,Cash,2019-06-12,0
LN006098,CUST006884,Business,2135401,7.04,36,2019-05-04,2022-06-12,71844.38,Late,Auto-debit,2019-08-02,0
LN006173,CUST000832,Personal,4466182,7.75,48,2019-10-26,2023-11-04,121889.55,Late,Netbanking,2019-12-27,0
LN006269,CUST009905,Business,3934456,19.8,60,2025-05-26,2030-06-17,130492.79,On-time,Auto-debit,2025-07-12,0
LN006407,CUST004955,Personal,4683444,19.11,36,2019-05-24,2022-05-26,10,On-time,Upi,2019-06-23,0
LN006739,CUST004096,Personal,2308337,20,18,2017-03-22,2018-10-08,172330.18,Late,Card,2017-06-04,0
LN006985,CUST000967,Personal,169465,17.18,60,2023-04-30,2028-05-11,5250.59,On-time,Upi,2023-06-21,0
LN007270,CUST005774,Personal,2494107,16.96,60,2022-11-06,2027-09-17,5000,Late,Netbanking,2022-12-28,0
LN007759,CUST005770,Auto,10000,18.98,18,2019-06-10,2020-10-17,207360.22,On-time,Neft,2019-07-07,0
LN008096,CUST007052,Auto,777166,15.85,36,2019-01-03,2022-02-10,31853.01,On-time,Neft,2019-02-13,1
LN009169,CUST000324,Credit Line,2673991,23.61,84,2016-10-21,2023-11-01,84444,On-time,Auto-debit,2016-11-28,1
LN009171,CUST006956,Personal,2871974,13.87,24,2020-02-05,2021-12-23,152860.82,Missed,Card,2020-04-08,0
LN009457,CUST006945,Personal,3416857,12.32,18,2023-01-15,2024-05-22,224905.12,On-time,Cash,2023-03-17,0
LN009660,CUST005674,Credit Line,4659757,19.37,48,2022-12-05,2026-11-05,172294.52,On-time,Auto-debit,2023-01-29,0
LN009756,CUST000930,Home,3581286,18.22,60,2017-05-30,2022-04-13,114063.96,On-time,Card,2017-06-29,0
LN000095,CUST000257,Auto,988742,11.28,48,2018-06-24,2022-04-05,29892.97,On-time,Upi,2018-08-20,0
LN000571,CUST008888,Auto,1556304,10.02,36,2018-02-11,2021-03-09,56225.81,On-time,Neft,2018-03-15,0
LN000573,CUST008093,Education,3122209,10.17,60,2019-04-06,2024-01-16,78497.54,On-time,Cash,2019-06-25,1
LN001033,CUST003908,Personal,3375065,18.98,36,2022-12-22,2025-11-13,147134.08,On-time,Upi,2023-01-26,0
LN001185,CUST002140,Business,3547224,7.83,60,2018-03-31,2023-03-23,82266.04,Late,Netbanking,2018-06-22,0
LN001672,CUST006928,Business,2581691,23.17,24,2024-08-02,2026-06-04,5000,On-time,Auto-debit,2024-10-31,0
LN001754,CUST001435,Auto,2897437,23.08,36,2017-12-30,2020-12-22,136211.73,On-time,Neft,2018-03-22,0
LN002045,CUST000175,Home,4991336,6.76,48,2018-02-12,2021-12-01,132104.03,On-time,Upi,2018-03-26,0
LN002191,CUST008505,Personal,4120544,7.17,24,2021-03-19,2023-03-01,196309.58,On-time,Upi,2021-05-15,0
LN002217,CUST002676,Education,3182031,19.36,24,2020-10-10,2022-10-01,183921.39,On-time,Upi,2020-11-09,0
LN002292,CUST001186,Home,1171004,11.01,24,2018-10-13,2020-11-20,59535.8,On-time,Card,2018-11-22,0
LN002874,CUST005605,Home,826833,7.16,48,2019-04-18,2023-02-13,22159.12,On-time,Cash,2019-07-12,0
LN004112,CUST005480,Home,802382,13.96,48,2022-05-25,2026-07-02,26050.67,On-time,Auto-debit,2022-08-24,0
LN004462,CUST006579,Auto,4286655,15.38,60,2021-09-01,2026-09-26,126384.88,On-time,Auto-debit,2021-09-30,1
LN004526,CUST003315,Personal,10000,23.93,36,2023-08-06,2026-09-03,140756.28,Late,Card,2023-10-03,0
LN004948,CUST000187,Education,1232171,22.9,12,2017-08-24,2018-07-14,126194.85,On-time,Upi,2017-10-08,0
LN005547,CUST006996,Education,3379475,19.05,72,2022-09-23,2028-09-22,100586.32,On-time,Neft,2022-12-06,0
LN005800,CUST007063,Personal,4643086,14.09,36,2022-03-24,2025-02-23,183492.18,On-time,Cash,2022-04-23,0
LN005945,CUST004656,Personal,1907073,16.81,12,2019-03-02,2020-03-04,185637.66,On-time,Netbanking,2019-05-31,0
LN006273,CUST002621,Home,1566490,7.72,36,2023-10-07,2026-09-23,53591.36,On-time,Cash,2023-11-05,0
LN007491,CUST003598,Education,3250331,23.26,24,2023-10-12,2025-09-06,198432.71,Late,Upi,2023-11-10,0
LN007681,CUST007690,Credit Line,645119,10.51,24,2023-05-31,2025-05-10,32530.13,On-time,Card,2023-08-30,0
LN007846,CUST009407,Auto,2220917,14.34,48,2023-04-12,2027-04-22,72809.06,On-time,Cash,2023-05-18,0
LN008121,CUST006464,Personal,1349095,18.08,48,2018-03-26,2022-04-22,48432.51,On-time,Neft,2018-06-01,0
LN008216,CUST008720,Auto,4424796,9.73,36,2021-12-20,2024-10-15,158788.72,On-time,Auto-debit,2022-03-19,0
LN008545,CUST001752,Personal,2852542,10.61,24,2024-12-27,2026-12-02,144077.14,On-time,Netbanking,2025-03-16,0
LN008735,CUST009342,Personal,2440854,8.98,36,2018-07-12,2021-08-13,86067.22,Late,Netbanking,2018-09-14,0
LN008741,CUST004734,Auto,1248241,19.11,36,2022-05-02,2025-03-20,54551.6,On-time,Netbanking,2022-06-19,0
LN009026,CUST005169,Education,4817774,14.36,48,2017-12-15,2021-12-09,158022.99,On-time,Netbanking,2018-01-11,0
LN009315,CUST004452,Personal,1504058,8.86,36,2024-03-01,2027-04-10,52884.35,On-time,Auto-debit,2024-04-30,0
LN009522,CUST009779,Home,3718030,11.86,36,2022-09-19,2025-10-20,140025.14,On-time,Neft,2022-11-07,0
LN009716,CUST001933,Home,2642245,10.33,36,2022-03-24,2025-01-29,96141.02,On-time,Upi,2022-06-04,0
LN009848,CUST004202,Home,966315,10.69,36,2019-04-03,2022-02-03,35450.34,On-time,Card,2019-06-09,0
LN000498,CUST005521,Auto,3296044,11.02,36,2018-08-16,2021-09-07,5000,On-time,Neft,2018-11-06,0
LN000732,CUST002506,Personal,4370702,14.25,24,2024-09-30,2026-10-06,234014.67,Late,Neft,2024-11-26,0
LN000807,CUST007570,Personal,54490,21.52,48,2025-10-03,2029-07-24,2112.4,On-time,Auto-debit,2025-12-05,0
