LoanID,CustomerID,RegionID,Application_Date,Approval_Status,Disbursement_Date,Loan_Amount,Interest_Rate,Term_Months,Loan_Type,CreditScore_At_Application,EMI_Amount,Collateral_Type,Payment_Frequency,Channel,SourceSystem,Default_Status,Default_Date
L0007505,C001985,R0346,25/12/2020,Rejected,,15412.81,13.41,18.0,Auto Loan,642,950.03,Property,MONTHLY,Branch,Campaign,0,
L0007506,C003401,R0430,12-14-2021,Approved,"Jan 10, 2022",9427.12,19.97,24.0,Education Loan,815,479.66,Property,MONTHLY,Branch,Campaign,0,
L0007507,C006878,R0082,"May 10, 2024",Pending,,12323.84,19.35,60.0,home loan,708,322.07,NONE,MONTHLY,Online,Campaign,0,
L0007508,C006171,R0254,"Aug 30, 2023",Approved,05-Oct-2023 17:14,15227.94,7.79,24.0,Personal Loan,613,687.26,FD,Biweekly,Agent,Salesforce,1,
L0007509,C004899,R0184,27/05/2025,Pending,,6630.79,15.02,72.0,Mortgage,627,140.28,Vehicle,MONTHLY,Agent,PartnerAPI,1,
L0007510,C003322,R0259,2021-08-29,Rejected,,11550.97,16.04,84.0,Auto Loan,634,229.69,Gold,Biweekly,Partner,Campaign,0,
L0007511,C002774,R0065,25/11/2024,Approved,,6685.35,10.26,18.0,GOLD LOAN,693,402.3,NONE,Monthly,Agent,CoreBank,0,
L0007512,C001035,R0022,17-Jul-2024 17:29,Approved,2024/08/23 17:29:34,10390.62,17.02,24.0,MORTGAGE,698,513.84,FD,Monthly,Agent,Campaign,0,
L0007513,C004670,R0412,12-19-2022,Approved,"Dec 20, 2022",12181.84,9.94,24.0,business loan,760,561.79,NONE,Monthly,Partner,PartnerAPI,0,
L0007514,C007080,R0091,"Nov 29, 2020",Approved,01/12/2020,14145.57,9.67,48.0,Auto Loan,740,356.53,NONE,Biweekly,Agent,Salesforce,0,
L0007515,C007972,R0306,28/05/2023,Approved,2023/06/14 22:25:54,21022.74,8.5,18.0,Home Loan,715,1248.09,Vehicle,MONTHLY,MobileApp,CoreBank,0,
L0007516,C005323,R0008,2024/02/02 19:40:45,Approved,"Mar 22, 2024",4386.0,15.92,60.0,education loan,497,106.47,None,MONTHLY,Branch,Campaign,0,
L0007517,C001641,R0007,04-Oct-2022 13:53,Approved,26-Oct-2022 13:53,10642.47,7.53,48.0,EDUCATION LOAN,765,257.47,Property,MONTHLY,BRANCH,Campaign,0,
L0007518,C000876,R0197,2020-11-15,Rejected,,10608.17,8.53,12.0,HOME LOAN,593,925.39,FD,Biweekly,Branch,CoreBank,0,
L0007519,C002457,R0028,19/05/2022,Approved,2022-06-18,11016.33,7.06,36.0,Personal loan,757,340.45,Vehicle,Monthly,Online,Campaign,0,
L0007520,C000504,R0489,2025/07/14 02:18:16,Approved,2025/08/09 02:18:16,20578.59,16.91,60.0,Mortgage,700,510.44,Guarantee,Biweekly,Partner,Campaign,0,
L0007521,C007461,R0321,2024/03/24 15:47:06,Approved,2024/05/15 15:47:06,11418.78,16.99,84.0,Gold Loan,707,233.29,Vehicle,Monthly,Online,CoreBank,0,
L0007522,C002576,R0390,2023-12-09,Approved,24/01/2024,18100.73,10.51,12.0,Mortgage,709,1595.64,None,MONTHLY,Partner,Campaign,0,
L0007523,C000826,R0077,2024-07-02,Pending,,16548.75,8.38,60.0,HOME LOAN,656,338.57,Property,MONTHLY,Partner,CoreBank,0,
L0007524,C004655,R0415,20/03/2022,Approved,04-15-2022,13716.61,7.65,60.0,Mortgage,557,275.83,Property,MONTHLY,BRANCH,Salesforce,0,
L0007525,C006320,R0047,07/11/2024,Rejected,,6733.63,5.3,72.0,Gold loan,677,109.38,Gold,MONTHLY,Online,Campaign,0,
L0007526,C007690,R0353,2022-03-10,Approved,2022-03-13,12489.68,15.87,60.0,Mortgage,643,302.86,Gold,Biweekly,Agent,PartnerAPI,0,
L0007527,C007505,R0147,2020-12-22,Approved,19-Jan-2021 10:36,8774.24,7.18,12.0,Personal Loan,532,759.93,None,MONTHLY,BRANCH,PartnerAPI,0,
L0007528,C006196,R0117,21/12/2023,Approved,2023-12-29,,8.23,60.0,PERSONAL LOAN,729,228.32,NONE,Monthly,Partner,Campaign,0,
L0007529,C001380,R0174,2022/07/25 01:10:10,Approved,09-17-2022,16382.35,14.4,24.0,Business loan,633,789.66,Vehicle,Biweekly,Agent,PartnerAPI,1,
L0007530,C001730,R0407,"Jan 08, 2024",Pending,,8222.71,7.75,84.0,Education Loan,712,127.14,Vehicle,MONTHLY,Online,Campaign,0,
L0007531,C005110,R0458,"Jul 01, 2025",Rejected,,8654.88,12.83,12.0,Personal loan,627,772.34,Property,Biweekly,Agent,Salesforce,0,
L0007532,C002458,R0051,"Feb 01, 2025",Approved,2025-03-19,9941.14,15.11,84.0,Gold Loan,741,192.45,Gold,MONTHLY,Branch,PartnerAPI,0,
L0007533,C004255,R0490,14-Dec-2023 03:24,Pending,,7096.21,13.17,72.0,Auto Loan,550,143.09,None,Monthly,BRANCH,Salesforce,0,
L0007534,C001456,R0285,02-01-2023,Pending,,15844.53,15.84,60.0,MORTGAGE,736,383.96,,Biweekly,BRANCH,Campaign,0,
L0007535,C001284,R0242,27/06/2025,Approved,04/07/2025,15154.84,14.18,48.0,Auto Loan,744,415.5,Gold,MONTHLY,Agent,Campaign,0,
L0007536,C000433,R0238,2025-09-21,Approved,"Nov 14, 2025",13160.7,3.43,12.0,Gold Loan,581,1117.21,Gold,Monthly,BRANCH,CoreBank,1,
L0007537,C006337,R0258,"Oct 01, 2022",Approved,"Oct 18, 2022",18450.01,8.81,48.0,gold loan,668,457.47,Vehicle,Biweekly,Agent,Campaign,0,
L0007538,C002814,R0330,25-Jan-2022 04:58,Approved,20-Feb-2022 04:58,10562.14,11.93,12.0,Gold loan,706,938.09,None,MONTHLY,Agent,CoreBank,1,
L0007539,C001371,R0411,2023-05-19,Approved,24-May-2023 23:43,10169.53,15.94,12.0,PERSONAL LOAN,615,922.4,Gold,Monthly,Agent,PartnerAPI,0,
L0007540,C006036,R0357,2022/01/01 11:38:05,Approved,01-Feb-2022 11:38,11855.48,12.81,24.0,Mortgage,554,562.57,None,Biweekly,Partner,CoreBank,0,
L0007541,C000637,R0277,2024/03/17 23:12:34,Approved,2024-04-13,6359.92,16.79,36.0,Auto Loan,700,226.08,NONE,MONTHLY,Partner,CoreBank,0,
L0007542,C003719,R0438,2022-09-29,Rejected,,16464.71,13.03,48.0,Auto Loan,649,441.95,NONE,MONTHLY,Agent,PartnerAPI,0,
L0007543,C001411,R0132,13-Dec-2020 23:32,Rejected,,12891.83,14.94,48.0,Education Loan,723,358.4,Property,MONTHLY,Partner,Salesforce,0,
L0007544,C003586,R0385,12-May-2024 11:51,Approved,08-Jul-2024 11:51,6538.03,13.56,48.0,BUSINESS LOAN,602,177.22,FD,Biweekly,Agent,CoreBank,0,
L0007545,C006044,R0226,14/04/2025,Approved,"Apr 25, 2025",12775.21,13.52,48.0,Home Loan,584,346.03,None,MONTHLY,BRANCH,Campaign,0,
L0007546,C004331,R0270,06-16-2021,Approved,"Jun 17, 2021",13969.47,14.37,48.0,EDUCATION LOAN,675,384.33,FD,MONTHLY,Partner,Salesforce,0,
L0007547,C002318,R0050,2024/11/17 11:07:23,Approved,01-08-2025,10371.15,18.86,60.0,Education loan,723,268.23,Guarantee,MONTHLY,Agent,Campaign,0,
L0007548,C001701,R0231,2025/06/22 18:43:05,Rejected,,13806.78,15.54,18.0,Auto Loan,679,864.85,Guarantee,Monthly,Agent,CoreBank,0,
L0007549,C005918,R0061,01-07-2025,Approved,29/01/2025,11098.96,20.74,48.0,Mortgage,536,342.14,NONE,Biweekly,MobileApp,Salesforce,0,
L0007550,C001418,R0354,12-02-2024,Rejected,,15621.85,12.42,84.0,Education Loan,680,279.29,FD,Biweekly,Partner,Campaign,1,
L0007551,C004371,R0390,"May 23, 2023",Approved,,5975.22,11.18,48.0,BUSINESS LOAN,616,154.96,Guarantee,Monthly,BRANCH,PartnerAPI,0,
L0007552,C006965,R0296,12-11-2023,Approved,14-Jan-2024 09:07,20802.64,13.18,84.0,business loan,748,380.48,Property,Biweekly,MobileApp,Campaign,0,
L0007553,C001966,R0193,2023/01/30 09:57:41,Pending,,15541.5,13.46,18.0,personal loan,576,958.33,,Monthly,Partner,Campaign,1,
L0007554,C005450,R0336,22-Sep-2025 21:18,Approved,28-Sep-2025 21:18,26542.38,11.31,48.0,Mortgage,632,690.0,Guarantee,MONTHLY,Branch,PartnerAPI,0,
L0007555,C007533,R0216,"Nov 27, 2020",Approved,2020-12-28,17124.12,9.68,,auto loan,673,787.66,Vehicle,Biweekly,MobileApp,Campaign,0,
L0007556,C001447,R0159,30-Nov-2022 03:28,Approved,"Jan 16, 2023",9167.19,10.92,48.0,BUSINESS LOAN,544,236.57,NONE,Monthly,MobileApp,Salesforce,0,
L0007557,C001591,R0189,05/02/2025,Approved,"Feb 11, 2025",19488.99,25.06,84.0,Auto Loan,,494.05,FD,MONTHLY,MobileApp,Campaign,0,
L0007558,C006914,R0466,23-Sep-2025 06:46,Approved,10-02-2025,11130.66,11.29,24.0,Personal Loan,632,520.28,Gold,Biweekly,BRANCH,CoreBank,0,
L0007559,C004882,R0092,05-10-2022,Approved,2022-06-10,8478.83,4.24,36.0,BUSINESS LOAN,752,251.23,NONE,MONTHLY,Online,PartnerAPI,0,
L0007560,C000999,R0412,"May 30, 2023",Approved,07-28-2023,14935.84,19.61,84.0,BUSINESS LOAN,571,328.17,Property,Monthly,MobileApp,PartnerAPI,0,
L0007561,C002057,R0493,2023-02-13,Pending,,11171.45,8.96,60.0,HOME LOAN,682,231.68,FD,Monthly,Partner,Salesforce,0,
L0007562,C005225,R0195,20-May-2024 19:50,Approved,18-Jun-2024 19:50,11258.59,2.5,48.0,Education Loan,655,246.72,Property,Monthly,BRANCH,Salesforce,0,
L0007563,C007911,R0135,22/10/2021,Rejected,,13234.64,10.9,24.0,Personal Loan,738,616.22,NONE,Biweekly,Partner,PartnerAPI,0,
L0007564,C002006,R0496,2023/10/04 09:36:43,Approved,02/12/2023,10966.39,5.88,36.0,Gold loan,669,333.02,Vehicle,MONTHLY,Agent,CoreBank,0,
L0007565,C004697,R0018,26/07/2023,Approved,2023-09-18,13664.96,15.79,12.0,Gold loan,635,1238.48,NONE,MONTHLY,Agent,Campaign,0,
L0007566,C006373,R0207,02-06-2024,Approved,02/04/2024,16662.19,10.16,36.0,Mortgage,,538.89,Vehicle,Monthly,MobileApp,Salesforce,0,
L0007567,C001281,R0235,25/11/2020,Approved,2021/01/22 17:00:33,11598.44,11.54,72.0,Auto loan,641,223.99,Guarantee,Monthly,Partner,Salesforce,0,
L0007568,C005350,R0116,2022-11-17,Approved,12-19-2022,2346.07,15.89,18.0,GOLD LOAN,670,147.34,Gold,Monthly,Agent,Salesforce,0,
L0007569,C006346,R0074,"Jan 27, 2022",Approved,19-Feb-2022 22:10,11926.89,17.51,12.0,Education Loan,730,1090.68,FD,Biweekly,BRANCH,Salesforce,0,
L0007570,C003095,R0396,2023-06-27,Pending,,11175.67,9.04,18.0,education loan,851,666.25,Guarantee,Monthly,Branch,CoreBank,0,
L0007571,C003990,R0189,06-Sep-2024 13:00,Approved,25-Oct-2024 13:00,14118.68,,48.0,Gold Loan,653,336.26,Guarantee,MONTHLY,MobileApp,Salesforce,0,
L0007572,C000310,R0359,2020-12-24,Approved,14/01/2021,11271.34,12.69,24.0,personal loan,851,534.22,Guarantee,Biweekly,Agent,Salesforce,0,
L0007573,C007306,R0191,09/04/2022,Pending,,10369.83,11.75,24.0,Auto loan,675,486.93,Property,Biweekly,Branch,CoreBank,0,
L0007574,C002454,R0438,"Dec 20, 2021",Approved,2022/01/17 21:46:42,9868.57,13.25,18.0,PERSONAL LOAN,603,607.55,Gold,Monthly,Branch,PartnerAPI,0,
L0007575,C007550,R0180,26-Jul-2024 03:01,Approved,2024/07/29 03:01:45,14300.09,9.3,24.0,Education loan,828,655.27,Vehicle,Biweekly,Online,Salesforce,0,
L0007576,C006059,R0376,27/12/2024,Approved,"Jan 05, 2025",8062.77,14.42,84.0,Home Loan,587,152.97,Property,MONTHLY,Branch,PartnerAPI,0,
L0007577,C000242,R0230,10-May-2022 08:25,Approved,06-10-2022,-2029360.587801022,7.83,36.0,education loan,711,406.29,Guarantee,Biweekly,Online,PartnerAPI,0,
L0007578,C005483,R0102,2025-01-22,Approved,2025/02/01 09:02:54,8951.75,12.65,12.0,Education loan,566,798.08,None,Monthly,BRANCH,Campaign,0,
L0007579,C007633,R0278,2022/11/05 04:02:53,Approved,12-21-2022,17307.04,14.04,18.0,Home Loan,510,1071.89,Vehicle,MONTHLY,Partner,PartnerAPI,0,
L0007580,C007881,R0386,04-25-2025,Approved,2025/05/18 19:16:22,3944.32,11.17,,AUTO LOAN,789,239.01,None,MONTHLY,Online,CoreBank,0,
L0007581,C007546,R0028,2023-09-03,Approved,"Sep 23, 2023",14069.75,16.04,84.0,BUSINESS LOAN,723,279.77,FD,MONTHLY,Online,PartnerAPI,0,
L0007582,C003264,R0078,2023-10-06,Approved,2023-10-20,15673.31,15.03,72.0,BUSINESS LOAN,554,331.67,Vehicle,Biweekly,Online,Salesforce,0,
L0007583,C001264,R0158,2023/04/21 02:40:04,Approved,04-29-2023,10885.42,9.8,24.0,Gold loan,746,501.3,Gold,Biweekly,Branch,Salesforce,0,
L0007584,C006736,R0074,2024/11/25 11:46:39,Approved,2024-12-12,14989.23,9.14,72.0,Home Loan,619,271.23,Vehicle,Biweekly,Branch,Campaign,0,
L0007585,C003115,R0120,2021-07-24,Rejected,,17325.54,11.67,72.0,PERSONAL LOAN,589,335.75,,Monthly,MobileApp,Campaign,0,
L0007586,C007125,R0406,08/06/2021,Approved,29-Jun-2021 03:16,5856.18,16.17,60.0,Gold Loan,731,142.94,NONE,MONTHLY,Partner,PartnerAPI,0,
L0007587,C000098,R0185,06-Mar-2023 04:12,Approved,03-26-2023,19335.46,12.19,24.0,Mortgage,601,911.9,None,MONTHLY,Branch,Salesforce,1,
L0007588,C006079,R0019,2023/01/16 12:04:54,Approved,,8801.78,12.02,36.0,Auto Loan,623,292.43,Property,Monthly,Partner,CoreBank,0,
L0007589,C003049,R0056,"Aug 06, 2022",Approved,02-Sep-2022 11:56,10258.44,14.94,84.0,HOME LOAN,718,197.61,Vehicle,Biweekly,Agent,PartnerAPI,1,
L0007590,C003095,R0270,2022/10/11 13:48:00,Approved,02-Dec-2022 13:48,8896.81,13.43,18.0,Business loan,660,,None,MONTHLY,Branch,PartnerAPI,0,
L0007591,C003088,R0275,2021/01/09 03:51:43,Approved,"Feb 26, 2021",12790.38,14.13,84.0,HOME LOAN,722,240.61,Guarantee,Biweekly,MobileApp,PartnerAPI,0,
L0007592,C003521,R0441,10-07-2021,Approved,2021-10-27,16776.99,5.39,48.0,Business Loan,663,389.33,NONE,Biweekly,MobileApp,Campaign,0,
L0007593,C005831,R0306,"May 19, 2023",Approved,2023/07/10 23:54:30,14660.56,9.55,48.0,Education Loan,670,368.67,Gold,MONTHLY,Online,CoreBank,0,
L0007594,C005762,R0356,2021-01-13,Approved,"Jan 29, 2021",10942.7,12.04,12.0,Education loan,584,972.45,Guarantee,MONTHLY,MobileApp,PartnerAPI,0,
L0007595,C003906,R0188,"Mar 24, 2025",Approved,,9625.37,12.64,12.0,Mortgage,614,858.09,Property,Monthly,Agent,CoreBank,1,
L0007596,C004526,R0112,10-13-2022,Approved,,16999.22,9.95,-393.50070951349335,MORTGAGE,696,1494.11,NONE,Monthly,Branch,Salesforce,0,
L0007597,C000468,R0011,11/06/2024,Approved,2024-08-05,13373.42,18.0,48.0,mortgage,670,392.84,Property,Biweekly,Agent,CoreBank,0,
L0007598,C006685,R0481,21-Jun-2024 04:13,Approved,2024/08/17 04:13:16,12389.12,13.37,18.0,BUSINESS LOAN,669,763.42,FD,Biweekly,Branch,PartnerAPI,0,
L0007599,C006998,R0458,03-May-2021 22:29,Pending,,7728.38,11.13,72.0,home loan,883,147.62,None,MONTHLY,Agent,Salesforce,0,
L0007600,C000215,R0041,2022-06-13,Approved,28-Jul-2022 21:30,10576.96,12.96,36.0,GOLD LOAN,667,356.18,NONE,MONTHLY,BRANCH,Campaign,0,
L0007601,C006496,R0064,2022-11-03,Approved,21-Nov-2022 15:24,12756.26,13.96,84.0,Auto Loan,691,238.77,None,MONTHLY,MobileApp,CoreBank,0,
L0007602,C003890,R0456,28-Aug-2025 23:27,Approved,,9137.41,9.65,72.0,Home Loan,671,167.67,Property,Biweekly,BRANCH,PartnerAPI,0,
L0007603,C006577,R0041,17/05/2024,Rejected,,16552.02,4.29,12.0,gold loan,504,1411.6,NONE,Monthly,Online,Salesforce,0,
L0007604,C000619,R0443,2022/11/24 16:21:44,Approved,"Jan 01, 2023",4125.25,9.04,48.0,Education Loan,763,102.74,NONE,Biweekly,MobileApp,PartnerAPI,0,
L0007605,C004475,R0210,10-Jul-2025 13:20,Approved,2025/07/30 13:20:19,14878.69,19.82,72.0,AUTO LOAN,760,,None,Monthly,Online,CoreBank,0,
L0007606,C005402,R0186,20-Jul-2025 19:07,Pending,,13267.46,5.4,48.0,Home loan,797,307.95,NONE,MONTHLY,Agent,Salesforce,0,
L0007607,C005227,R0121,04/11/2022,Approved,27/11/2022,15906.79,11.97,48.0,gold loan,740,418.65,FD,Biweekly,Branch,PartnerAPI,0,
L0007608,C002482,R0325,01/01/2022,Approved,"Feb 21, 2022",9380.08,8.41,24.0,Gold loan,733,425.99,Property,Monthly,MobileApp,Campaign,0,
L0007609,C001566,R0153,31/10/2023,Approved,24/11/2023,17089.47,16.18,24.0,Home loan,800,838.22,Property,Monthly,Branch,Salesforce,0,
L0007610,C003059,R0402,2022/02/21 11:29:38,Approved,2022/03/30 11:29:38,5812.73,12.19,24.0,business loan,681,274.14,Gold,Biweekly,Partner,Campaign,0,
L0007611,C007359,R0384,10/06/2025,Approved,2025-07-23,13385.98,10.27,24.0,BUSINESS LOAN,604,619.36,None,Biweekly,Partner,CoreBank,0,
L0007612,C000081,R0432,15-Aug-2024 10:51,Approved,06-Sep-2024 10:51,15857.22,16.44,60.0,mortgage,723,389.33,FD,MONTHLY,BRANCH,CoreBank,0,
L0007613,C001764,R0186,2023-01-05,Approved,"Jan 26, 2023",30426.25,8.05,48.0,EDUCATION LOAN,627,743.51,Gold,Biweekly,Branch,CoreBank,0,
L0007614,C000771,R0016,2024/06/24 08:53:34,Approved,09-Jul-2024 08:53,8505.92,,36.0,gold loan,666,297.66,None,Monthly,Branch,Salesforce,0,
L0007615,C001341,R0234,2021-12-26,Approved,02-16-2022,19603.73,13.36,84.0,Home Loan,713,360.48,Vehicle,MONTHLY,MobileApp,Salesforce,0,
L0007616,C001233,R0103,2025-05-16,Approved,06-20-2025,10003.73,6.1,60.0,gold loan,662,193.87,NONE,MONTHLY,Partner,CoreBank,0,
L0007617,C006792,R0033,2021/03/05 18:01:02,Approved,13/04/2021,15897.31,6.32,84.0,personal loan,615,234.68,Vehicle,Biweekly,MobileApp,Salesforce,yes,
L0007618,C001187,R0317,2022/02/15 04:28:14,Rejected,,14282.08,11.67,72.0,Auto Loan,662,276.77,Guarantee,MONTHLY,Partner,PartnerAPI,0,
L0007619,C005777,R0061,2024-10-07,Rejected,,9009.01,10.16,36.0,Auto Loan,697,291.37,Guarantee,MONTHLY,Agent,PartnerAPI,0,
L0007620,C003381,R0321,2023/07/15 17:44:04,Approved,08/09/2023,9791.48,13.32,84.0,Auto Loan,734,179.83,Guarantee,Monthly,Online,Campaign,0,
L0007621,C006055,R0085,29/12/2021,Approved,"Jan 22, 2022",8409.74,5.76,36.0,personal loan,574,254.93,Vehicle,Biweekly,BRANCH,CoreBank,0,
L0007622,C000021,R0130,01-05-2021,Approved,2021/02/04 04:17:45,11355.69,10.91,48.0,Personal Loan,724,293.0,None,Monthly,MobileApp,PartnerAPI,yes,
L0007623,C007229,R0255,18-May-2025 14:11,Approved,2025/06/05 14:11:48,4963.11,7.44,84.0,business loan,688,75.98,None,Biweekly,Online,PartnerAPI,0,
L0007624,C005493,R0231,2022-11-03,Approved,14/12/2022,15423.91,20.1,36.0,Personal Loan,650,573.99,NONE,Monthly,MobileApp,Campaign,0,
L0007625,C002705,R0268,2025/03/21 21:09:36,Approved,25/03/2025,18332.44,6.29,18.0,Auto Loan,649,1069.94,Guarantee,MONTHLY,Branch,CoreBank,0,
L0007626,C005400,R0114,06-02-2021,Approved,07-19-2021,9756.44,2.5,72.0,Business Loan,759,146.06,None,Biweekly,Online,Campaign,0,
L0007627,C000238,R0263,2021-01-16,Approved,2021-02-17,14041.2,10.74,84.0,BUSINESS LOAN,687,238.5,Guarantee,MONTHLY,Partner,PartnerAPI,0,
L0007628,C006354,R0116,2023-04-19,Approved,,5166.33,8.02,72.0,AUTO LOAN,587,90.63,Guarantee,MONTHLY,Branch,CoreBank,0,
L0007629,C002310,R0230,20-Aug-2022 16:02,Pending,,8095.15,14.48,48.0,gold loan,588,223.17,NONE,Biweekly,Agent,Salesforce,0,
L0007630,C001627,R0122,15/02/2024,Approved,18/02/2024,25728.78,7.1,72.0,Home loan,814,439.89,Vehicle,MONTHLY,Branch,CoreBank,0,
L0007631,C001974,R0106,"Nov 04, 2022",Approved,2022-12-01,13207.78,12.87,18.0,Personal Loan,729,810.79,FD,Biweekly,Agent,CoreBank,0,
L0007632,C005906,R0241,20/11/2024,Approved,,11508.87,13.43,12.0,personal loan,706,1030.26,Guarantee,Biweekly,Partner,Campaign,0,
L0007633,C006658,R0324,25-Dec-2022 14:18,Approved,19/01/2023,13337.17,5.44,72.0,Business loan,606,217.53,Gold,MONTHLY,Branch,Campaign,0,
L0007634,C003600,R0422,2025-04-08,Approved,"Jun 05, 2025",6056.37,18.08,18.0,Mortgage,653,386.66,NONE,Monthly,MobileApp,Campaign,0,
L0007635,C007064,R0001,29-Jan-2024 11:01,Approved,31-Jan-2024 11:01,22761.11,16.58,48.0,Auto Loan,520,651.84,Property,Biweekly,Branch,Campaign,0,
L0007636,C006823,R0368,10/03/2024,Approved,2024-04-17,,10.93,12.0,Mortgage,,981.04,NONE,Monthly,BRANCH,PartnerAPI,0,
L0007637,C004475,R0419,"Nov 20, 2023",Approved,"Dec 17, 2023",12348.31,8.5,12.0,BUSINESS LOAN,568,1077.02,FD,Monthly,Partner,PartnerAPI,0,
L0007638,C002429,R0339,2024-07-02,Approved,31-Jul-2024 22:49,11703.73,5.44,36.0,Home Loan,692,353.09,None,MONTHLY,MobileApp,Salesforce,1,
L0007639,C000418,R0137,2023/12/20 21:07:31,Approved,01-31-2024,12625.47,8.72,24.0,Gold loan,686,28010.411949830035,NONE,MONTHLY,Partner,Campaign,0,
L0007640,C007222,R0113,2022/08/17 10:20:45,Approved,09-12-2022,11420.39,3.33,48.0,business loan,673,254.45,Guarantee,Monthly,Branch,CoreBank,0,
L0007641,C001192,R0424,07-03-2022,Approved,07-16-2022,9508.87,11.42,72.0,AUTO LOAN,650,183.04,None,Monthly,Online,Campaign,1,
L0007642,C006809,R0056,04/09/2021,Approved,09-06-2021,5714.65,14.17,12.0,PERSONAL LOAN,653,513.56,None,MONTHLY,Branch,CoreBank,0,
L0007643,C005309,R0078,2024-12-06,Approved,12-16-2024,13365.32,9.29,84.0,auto loan,722,217.01,Vehicle,Monthly,MobileApp,Salesforce,0,
L0007644,C001561,R0189,23/05/2025,Pending,,7334.27,14.48,18.0,Education Loan,704,455.75,FD,MONTHLY,Partner,CoreBank,0,
L0007645,C000892,R0264,21-Sep-2021 14:28,Approved,"Oct 24, 2021",16256.34,9.56,72.0,Mortgage,737,297.57,Guarantee,Monthly,BRANCH,Campaign,0,
L0007646,C007411,R0025,"Apr 29, 2021",Approved,2021-06-18,11885.96,10.44,72.0,personal loan,807,222.84,None,Monthly,Partner,Salesforce,0,
L0007647,C001276,R0256,11-Nov-2022 05:08,Pending,,10140.64,15.97,18.0,mortgage,809,637.26,None,Biweekly,Branch,CoreBank,0,
L0007648,C007279,R0224,"Aug 30, 2021",Pending,,14624.52,15.08,24.0,Education Loan,695,709.65,FD,MONTHLY,BRANCH,PartnerAPI,0,
L0007649,C007243,R0173,10-Nov-2023 03:57,Approved,12-19-2023,,10.63,60.0,home loan,602,340.38,Vehicle,MONTHLY,Agent,CoreBank,0,
L0007650,C006520,R0314,15-Mar-2021 11:30,Rejected,,12447.95,11.02,18.0,PERSONAL LOAN,695,753.45,Guarantee,Monthly,BRANCH,CoreBank,0,
L0007651,C004267,R0258,"Aug 02, 2022",Approved,09-20-2022,10064.27,14.38,84.0,BUSINESS LOAN,729,190.72,Vehicle,Monthly,Online,Salesforce,0,
L0007652,C007258,R0176,10-06-2023,Approved,2023/10/30 18:35:59,11278.28,20.35,18.0,Business loan,665,732.32,NONE,MONTHLY,Online,Salesforce,0,
L0007653,C007343,R0191,"Jul 24, 2022",Approved,2022-08-06,8427.69,17.41,84.0,auto loan,626,174.23,NONE,Biweekly,MobileApp,Campaign,0,
L0007654,C005777,R0273,"Dec 03, 2021",Approved,30-Jan-2022 02:17,12059.97,9.07,48.0,education loan,670,300.51,NONE,MONTHLY,BRANCH,PartnerAPI,0,
L0007655,C003712,R0024,30/12/2024,Approved,,8524.26,10.13,18.0,Home loan,690,512.45,Guarantee,MONTHLY,Agent,Campaign,0,
L0007656,C002733,R0337,2025/08/09 14:27:08,Approved,21-Sep-2025 14:27,9613.6,16.87,18.0,Auto Loan,547,608.24,Gold,MONTHLY,Online,Campaign,0,
L0007657,C005138,R0079,29-Nov-2024 16:10,Approved,"Jan 23, 2025",9674.54,11.04,18.0,Gold Loan,636,585.67,None,Biweekly,BRANCH,CoreBank,0,
L0007658,C002867,R0198,2025-08-25,Approved,21-Oct-2025 08:56,9826.98,19.88,48.0,EDUCATION LOAN,682,298.41,Guarantee,MONTHLY,MobileApp,CoreBank,0,
L0007659,C004221,R0222,2023-07-27,Approved,09-05-2023,14412.51,13.71,72.0,Personal Loan,655,294.75,,MONTHLY,Online,PartnerAPI,0,
L0007660,C002230,R0372,2020-11-20,Approved,30/12/2020,7031.85,14.08,24.0,Auto Loan,716,337.89,NONE,Biweekly,MobileApp,Campaign,1,
L0007661,C004862,R0334,"Jul 16, 2022",Pending,,11153.69,10.59,84.0,Gold Loan,432,188.58,None,Biweekly,Partner,Campaign,0,
L0007662,C001225,R0211,06-09-2022,Approved,"Jul 11, 2022",13225.69,7.82,48.0,Mortgage,,321.76,NONE,MONTHLY,Online,PartnerAPI,0,
L0007663,C004515,R0434,03-06-2022,Approved,19/03/2022,9808.04,14.12,24.0,Mortgage,589,471.47,NONE,Monthly,Branch,CoreBank,0,
L0007664,C002639,R0191,02/08/2024,Approved,2024/09/06 16:56:36,6131.9,8.53,48.0,Mortgage,679,151.23,NONE,Monthly,Branch,Salesforce,0,
L0007665,C006573,R0070,2025-03-27,Approved,25/05/2025,17266.76,12.67,60.0,MORTGAGE,755,389.96,Vehicle,Biweekly,Branch,Salesforce,0,
L0007666,C000284,R0265,05-18-2023,Approved,"Jun 30, 2023",11517.97,12.75,48.0,Mortgage,609,307.57,NONE,Biweekly,BRANCH,PartnerAPI,0,
L0007667,C005902,R0193,"Apr 11, 2022",Approved,2022-04-20,9163.77,15.14,72.0,EDUCATION LOAN,704,194.47,Vehicle,MONTHLY,BRANCH,Campaign,0,
L0007668,C001958,R0089,2023/12/19 20:45:05,Approved,2023-12-20,16766.98,17.77,72.0,gold loan,843,380.24,None,Biweekly,Agent,Salesforce,0,
L0007669,C003886,R0244,04-29-2024,Pending,,11168.35,10.89,48.0,Education loan,826,288.06,FD,Biweekly,MobileApp,Campaign,0,
L0007670,C003139,R0492,07/09/2022,Approved,15/09/2022,12628.63,4.69,48.0,Education Loan,607,289.06,FD,Biweekly,Agent,Salesforce,0,
